Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,Only.identified.by.site,Reverse,Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,Valid.values.15.min,Valid.values.30.min,Valid.values.60.min,Valid.values.unstim,15.min.FG183.neu,15.min.FG184.neu,15.min.FG185.neu,30.min.FG188.neu,30.min.FG189.neu,30.min.FG190.neu,60.min.FG191.neu,60.min.FG193.neu,60.min.FG194.neu,unstim.FG180.neu,unstim.FG181.neu,unstim.FG182.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.237366266391699,0.442331949869793,Q00417;P27782;Q924A0;Q9Z1J1,Q00417,Transcription factor 7,Tcf7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,45.465,12,3,3,3,3,19.1441116333008,18.5487117767334,17.0477123260498,17.8888130187988,19.7385120391846,16.3476123809814,16.1596126556396,16.8551120758057,16.8726119995117,17.0343132019043,18.1504135131836,18.2288131713867,15,MYD88,IRAK4
FALSE,0.470570082573166,0.570199330647789,Q00547,Q00547,Hyaluro1000 mediated motility receptor,Hmmr,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,23,91.784,12,3,3,3,3,19.1844120025635,17.9118118286133,17.5990123748779,18.0100116729736,18.7323131561279,17.5278129577637,17.3715133666992,16.668212890625,16.4299125671387,17.2659130096436,17.9219131469727,17.7968120574951,15,MYD88,IRAK4
FALSE,0.295630599672321,-0.455016930898031,Q00899,Q00899,Transcriptional repressor protein YY1,Yy1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,44.716,9,2,1,3,3,NA,12.6975126266479,13.6312122344971,NA,16.8247127532959,NA,13.0428123474121,12.8860120773315,11.9530124664307,13.0488128662109,13.4625129699707,14.34681224823,15,MYD88,IRAK4
FALSE,0.83692635828389506,0.932266235351563,Q00PI9,Q00PI9,Heterogeneous nuclear ribonucleoprotein U-like protein 2,Hnrnpul2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,21,84.939,12,3,3,3,3,19.6828117370605,18.3444118499756,18.1261119842529,19.3516120910645,16.714412689209,18.350212097168,17.1114120483398,17.2012119293213,17.3956127166748,17.6668128967285,17.5615119934082,18.1282119750977,15,MYD88,IRAK4
FALSE,0.793158610668667,0.69173304239909,Q01320,Q01320,DNA topoisomerase 2-alpha,Top2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,32,172.79,12,3,3,3,3,17.7406120300293,17.2482128143311,16.8924121856689,18.3294124603271,16.9905128479004,17.5256118774414,16.8797130584717,16.5518131256104,16.2813129425049,16.6912136077881,16.0104122161865,17.1044120788574,15,MYD88,IRAK4
FALSE,0.769594544142407,0.646200180053711,Q01853,Q01853,Transitional endoplasmic reticulum ATPase,Vcp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,21,89.321,12,3,3,3,3,17.3153133392334,16.7299118041992,16.3767127990723,17.2137126922607,19.6173133850098,16.7042121887207,14.6534128189087,14.8959131240845,15.385612487793,15.658712387085,16.226713180542,16.5979118347168,15,MYD88,IRAK4
FALSE,0.861268472456605,1.58963298797607,Q02053,Q02053,Ubiquitin-like modifier-activating enzyme 1,Uba1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,117.81,12,3,3,3,3,17.8084125518799,18.246711730957,17.2205123901367,17.4434127807617,16.3287124633789,16.369312286377,16.7563133239746,16.2565135955811,15.1727123260498,14.6030130386353,16.6270122528076,17.2767124176025,15,MYD88,IRAK4
FALSE,0.181531147145114,0.630132675170898,Q02257;Q02248,Q02257,Junction plakoglobin,Jup,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,81.8,11,3,2,3,3,15.5470123291016,16.245512008667,15.1663122177124,15.0089130401611,NA,14.5208129882813,13.9688129425049,13.2158126831055,13.425012588501,15.2187128067017,12.708812713623,17.1409130096436,15,MYD88,IRAK4
FALSE,0.968122657643384,-0.593233426411945,Q02395,Q02395,Metal-response element-binding transcription factor 2,Mtf2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,66.924,10,3,1,3,3,13.7388124465942,13.9325122833252,13.5064125061035,14.9772129058838,NA,NA,12.5079126358032,13.4020128250122,14.2979125976563,13.8496122360229,14.7444124221802,14.3634128570557,15,MYD88,IRAK4
FALSE,0.352997422754298,0.404266993204752,Q02526,Q02526,Zinc finger protein 41,Zfp41,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,22.724,10,3,3,1,3,15.0923128128052,14.5789127349854,14.0955123901367,15.4440126419067,20.6612129211426,15.530912399292,NA,12.6601123809814,NA,13.4346122741699,14.6572122573853,14.4621124267578,15,MYD88,IRAK4
FALSE,0.612768749073913,0.299533526102703,Q03141;Q8VHJ5,Q03141,MAP/microtubule affinity-regulating kinase 3,Mark3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,84.389,12,3,3,3,3,15.0034122467041,14.6169128417969,14.9454126358032,14.7921123504639,15.3771123886108,14.0165128707886,14.4156122207642,13.007212638855,13.4324131011963,14.1889123916626,14.7318124771118,14.7464122772217,15,MYD88,IRAK4
FALSE,1.13958283801146,1.2039655049642,Q03265,Q03265,"ATP synthase subunit alpha, mitochondrial",Atp5a1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,59.752,11,3,2,3,3,18.5515117645264,17.1417121887207,17.3527126312256,17.604211807251,NA,16.8435134887695,15.9405126571655,16.6859130859375,15.6239128112793,16.7342128753662,16.0135135650635,16.6863136291504,15,MYD88,IRAK4
FALSE,0.792880713860419,-1.39406681060791,Q03267,Q03267,DNA-binding protein Ikaros,Ikzf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,57.336,12,3,3,3,3,13.6431131362915,13.0041122436523,11.7340126037598,14.0986127853394,15.7602128982544,12.0887126922607,13.3832130432129,13.5541124343872,12.9243125915527,14.8288125991821,14.7188129425049,13.0158128738403,15,MYD88,IRAK4
FALSE,0.061136393691863,0.276026407877604,Q03347,Q03347,Runt-related transcription factor 1,Runx1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,48.609,11,3,2,3,3,12.8482122421265,10.0646924972534,14.3605127334595,13.7440128326416,NA,14.5055122375488,14.274712562561,12.4128122329712,13.1598129272461,13.5518131256104,12.5125122070313,10.3810129165649,15,MYD88,IRAK4
FALSE,1.17852734461544,0.734300295511881,Q03350,Q03350,Thrombospondin-2,Thbs2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,129.88,12,3,3,3,3,16.6449127197266,16.2101135253906,15.7500123977661,15.7064123153687,13.6213130950928,15.0443124771118,14.8288125991821,14.0957126617432,14.6717128753662,15.2714128494263,15.3969125747681,15.7338123321533,15,MYD88,IRAK4
FALSE,0.904724686103953,0.870800654093426,Q03963,Q03963,"Interferon-induced, double-stranded RNA-activated protein kinase",Eif2ak2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,58.279,12,3,3,3,3,18.0913124084473,17.1973133087158,17.0147132873535,17.6655120849609,20.6736125946045,16.5180130004883,15.9659128189087,15.9836130142212,16.4601135253906,16.2049121856689,17.1633129119873,16.3227119445801,15,MYD88,IRAK4
FALSE,0.847483588930761,0.880766550699867,Q04750;Q8R4U6,Q04750,DNA topoisomerase 1,Top1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,26,90.875,12,3,3,3,3,21.3178119659424,20.304012298584,20.2123126983643,19.9504127502441,21.4022121429443,19.4156131744385,18.9174118041992,18.4957122802734,18.7257118225098,19.0775127410889,20.1078128814697,20.0065116882324,15,MYD88,IRAK4
FALSE,0.979388025393271,2.13683414459229,Q04841,Q04841,DNA-3-methyladenine glycosylase,Mpg,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,36.471,11,3,2,3,3,16.1959133148193,15.437313079834,16.0627136230469,16.2160129547119,NA,13.9464130401611,13.9135122299194,14.1454124450684,14.2431125640869,11.8532123565674,14.2256126403809,15.2066125869751,15,MYD88,IRAK4
FALSE,0.31888504219107,0.337966283162434,Q05512,Q05512,Serine/threonine-protein kinase MARK2,Mark2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,86.305,12,3,3,3,3,17.50901222229,16.1683120727539,17.0145130157471,15.2666130065918,16.7828121185303,15.3992128372192,16.1607131958008,15.1884126663208,15.3315124511719,16.45481300354,16.2988128662109,16.9243125915527,15,MYD88,IRAK4
FALSE,1.207486556322,0.80799929300944,Q05CL8,Q05CL8,La-related protein 7,Larp7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,14,64.802,12,3,3,3,3,16.9230117797852,16.2473125457764,16.6139125823975,16.0152130126953,16.4971122741699,14.9024124145508,15.3213129043579,14.7437124252319,15.0232124328613,15.3256130218506,15.8664131164551,16.168212890625,15,MYD88,IRAK4
FALSE,0.710285989913106,0.705032984415688,Q05D44,Q05D44,Eukaryotic translation initiation factor 5B,Eif5b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,22,137.61,12,3,3,3,3,18.3838119506836,17.1287136077881,17.0576133728027,16.5880126953125,17.1675128936768,17.0579128265381,16.1413135528564,15.9311122894287,16.2720127105713,16.5716133117676,17.0613136291504,16.8221130371094,15,MYD88,IRAK4
FALSE,0.556368193504931,0.911266962687176,Q06180,Q06180,Tyrosine-protein phosphatase non-receptor type 2,Ptpn2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,47.36,11,3,2,3,3,15.8341131210327,14.4879131317139,13.4989128112793,14.1228122711182,NA,12.1280126571655,12.1284122467041,12.1838121414185,13.6742124557495,13.173412322998,13.9050130844116,14.0087127685547,15,MYD88,IRAK4
FALSE,0.441217394456533,0.908633550008139,Q06985;P61092,Q06985;P61092,E3 ubiquitin-protein ligase SIAH1B;E3 ubiquitin-protein ligase SIAH1A,Siah1b;Siah1a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,31.122,11,3,2,3,3,16.1936130523682,14.8586130142212,15.8467130661011,13.8071126937866,NA,15.7001123428345,13.7280130386353,14.0198125839233,13.8088130950928,13.4708127975464,14.5231122970581,16.1791133880615,15,MYD88,IRAK4
FALSE,0.104923785583328,0.155999819437662,Q07139,Q07139,Protein ECT2,Ect2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,103.13,12,3,3,3,3,14.2163124084473,14.1056127548218,13.813512802124,14.7521123886108,16.832612991333,12.087212562561,13.2140121459961,13.6166124343872,13.0953121185303,12.8506126403809,14.5019130706787,14.3149127960205,15,MYD88,IRAK4
FALSE,0.819713124323165,0.868733406066895,Q07797,Q07797,Galectin-3-binding protein,Lgals3bp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,64.49,11,3,2,3,3,14.2423124313354,14.2571125030518,13.4071130752563,14.2439126968384,NA,11.327712059021,12.1876125335693,12.530912399292,13.1068124771118,12.6752128601074,13.904712677002,12.7204122543335,15,MYD88,IRAK4
FALSE,0.946244631605659,0.782499949137371,Q07832,Q07832,Serine/threonine-protein kinase PLK1,Plk1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,68.3,12,3,3,3,3,17.8159122467041,17.3504123687744,16.7908134460449,18.3393135070801,14.8672122955322,17.5716133117676,15.9579124450684,15.8715124130249,16.0009136199951,16.1537132263184,16.4528121948242,17.0031127929688,15,MYD88,IRAK4
FALSE,0.277087423120899,0.484633763631184,Q08288,Q08288,Cell growth-regulating nucleolar protein,Lyar,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,43.735,12,3,3,3,3,22.1515121459961,20.8180122375488,21.6400127410889,21.363712310791,24.2026119232178,21.6462116241455,19.6058120727539,20.087911605835,21.0132122039795,19.916711807251,21.3696117401123,21.869312286377,15,MYD88,IRAK4
FALSE,0.799707708134117,0.682999928792317,Q08639,Q08639,Transcription factor Dp-1,Tfdp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,45.23,11,3,2,3,3,13.1755123138428,13.3299121856689,12.8825120925903,12.7129125595093,NA,11.7830123901367,12.6256122589111,11.8672122955322,12.2861127853394,11.7210121154785,12.6635122299194,12.9544124603271,15,MYD88,IRAK4
FALSE,1.0491768367644,-0.564833323160807,Q08943,Q08943,FACT complex subunit SSRP1,Ssrp1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,80.859,12,3,3,3,3,15.0649127960205,15.0465126037598,15.8097124099731,17.2601127624512,17.643611907959,16.0910129547119,14.9293127059937,15.9552125930786,15.1685123443604,15.8539123535156,15.9265127182007,15.8352127075195,15,MYD88,IRAK4
FALSE,0.27098854674733,0.590500195821127,Q0P678,Q0P678,Zinc finger CCCH domain-containing protein 18,Zc3h18,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,105.69,12,3,3,3,3,17.8194122314453,16.2964134216309,15.0252122879028,16.3335132598877,13.5293130874634,15.5504131317139,15.883412361145,14.885612487793,15.0637130737305,15.208812713623,15.8061122894287,16.3546123504639,15,MYD88,IRAK4
FALSE,1.63411103423586,0.994333902994793,Q0VBD2,Q0VBD2,Protein MCM10 homolog,Mcm10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,98.405,12,3,3,3,3,17.0525131225586,16.430513381958,16.2890129089355,16.3141136169434,15.9959125518799,15.1614122390747,15.6702127456665,15.4195127487183,15.7255125045776,15.4291124343872,15.4659128189087,15.8940124511719,15,MYD88,IRAK4
FALSE,0.470702566194129,0.714166641235352,Q0VBL3,Q0VBL3,NA,Rbm15,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,105.72,12,3,3,3,3,18.2018127441406,16.4754123687744,16.5446128845215,16.0100135803223,20.2639122009277,15.4693126678467,15.5034122467041,15.5884122848511,15.5077123641968,15.6895122528076,16.6346130371094,16.7552127838135,15,MYD88,IRAK4
FALSE,0.412768620462416,0.338666598002115,Q0VEE6,Q0VEE6,Zinc finger protein 800,Znf800,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,74.812,12,3,3,3,3,15.2596130371094,14.6132125854492,14.6905126571655,14.5483131408691,15.3063125610352,13.7865123748779,14.0926122665405,14.2061128616333,14.1242122650146,14.0096130371094,14.9885129928589,14.5492124557495,15,MYD88,IRAK4
FALSE,0.332910734668748,0.78088633219401,Q0VGY8,Q0VGY8,Protein TANC1,Tanc1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,200.8,10,3,2,3,2,10.1660127639771,10.0593919754028,11.8354120254517,12.0958127975464,NA,12.3833122253418,10.507212638855,10.7800121307373,9.53611278533936,9.14499282836914,10.6671123504639,NA,15,MYD88,IRAK4
FALSE,0.560388413873749,0.485166867574057,Q14B71,Q14B71,Cell division cycle-associated protein 2,Cdca2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,106.36,12,3,3,3,3,14.5475130081177,14.3039131164551,14.3626127243042,14.0790128707886,16.601713180542,13.1051120758057,13.5036125183105,13.9689130783081,13.5074129104614,13.404712677002,13.6997127532959,14.6541128158569,15,MYD88,IRAK4
FALSE,0.152864986548638,0.187699635823568,Q14C51,Q14C51,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",Ptcd3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,77.795,11,3,2,3,3,14.0352125167847,12.9717121124268,12.7200126647949,13.9636125564575,NA,13.1242122650146,7.64913272857666,10.5278120040894,12.011212348938,12.760612487793,12.921012878418,13.4822130203247,15,MYD88,IRAK4
FALSE,0.84391810804898,0.760499954223633,Q1HFZ0,Q1HFZ0,tRNA (cytosine(34)-C(5))-methyltransferase,Nsun2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,31,85.451,12,3,3,3,3,19.7750129699707,18.6939125061035,18.638313293457,19.028112411499,20.6323127746582,17.8308124542236,17.8938121795654,17.535213470459,18.1375122070313,17.901912689209,18.3624134063721,18.5614128112793,15,MYD88,IRAK4
FALSE,0.0942810492915713,-0.107734044392902,Q2KN98,Q2KN98,Cytospin-A,Specc1l,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,32,124.49,12,3,3,3,3,17.7432117462158,17.5071125030518,17.3118133544922,18.7169132232666,19.612512588501,17.3771133422852,17.2558135986328,17.7991123199463,17.2333126068115,18.046012878418,16.8519134521484,17.9874134063721,15,MYD88,IRAK4
FALSE,0.691856040791949,0.908733685811361,Q3TBD2,Q3TBD2,Minor histocompatibility protein HA-1,Hmha1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,122.9,11,3,2,3,3,13.3688125610352,13.1147127151489,12.3696126937866,10.9933128356934,NA,12.6049127578735,11.4347124099731,11.6661128997803,12.2061128616333,11.0203123092651,12.6953125,12.4113121032715,15,MYD88,IRAK4
FALSE,0.953568555894174,1.36566670735677,Q3TC46,Q3TC46,Protein PAT1 homolog 1,Patl1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,86.769,12,3,3,3,3,14.4424123764038,13.7032127380371,12.4693126678467,12.1455125808716,13.0358924865723,11.4186124801636,10.8765125274658,10.6669120788574,11.8431119918823,11.5203123092651,12.6864128112793,12.3112125396729,15,MYD88,IRAK4
FALSE,0.232910888424972,0.341900825500488,Q3TCJ8,Q3TCJ8,Coiled-coil domain-containing protein 69,Ccdc69,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,23.296,12,3,3,3,3,17.0231132507324,15.2702131271362,16.7899131774902,15.8024129867554,17.112512588501,16.0931129455566,16.4473133087158,15.9012126922607,15.1956129074097,16.1556129455566,15.6748123168945,16.2271118164063,15,MYD88,IRAK4
FALSE,0.0734884080957495,0.0738999048868809,Q3TDN2,Q3TDN2,FAS-associated factor 2,Faf2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,52.471,10,3,2,2,3,11.4427127838135,12.0278120040894,11.1220121383667,11.7142124176025,NA,11.4122123718262,NA,10.3362121582031,10.7390127182007,11.0844125747681,11.4015121459961,11.8849124908447,15,MYD88,IRAK4
FALSE,0.38225820585795,0.439066569010416,Q3TDQ1,Q3TDQ1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,Stt3b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,93.245,12,3,3,3,3,17.1372127532959,15.6828126907349,16.0920124053955,16.4751129150391,16.3410129547119,15.3500127792358,15.6748123168945,14.8033123016357,14.5479125976563,15.4424123764038,16.0187129974365,16.1337127685547,15,MYD88,IRAK4
FALSE,0.769686507706376,0.941633860270183,Q3TEA8,Q3TEA8,Heterochromatin protein 1-binding protein 3,Hp1bp3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,60.866,12,3,3,3,3,20.274112701416,18.8139133453369,18.8025131225586,19.0235118865967,20.2353134155273,19.1855125427246,17.9081134796143,17.499813079834,17.798412322998,17.8005123138428,18.7034130096436,18.5617122650146,15,MYD88,IRAK4
FALSE,1.48287179840731,1.16073290506999,Q3TFK5,Q3TFK5,G patch domain-containing protein 4,Gpatch4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,46.553,12,3,3,3,3,17.5258121490479,16.2723121643066,16.8797130584717,15.6631126403809,16.5339126586914,14.7814130783081,15.3269128799438,14.7398128509521,14.8849124908447,15.6866130828857,15.7684125900269,15.7406129837036,15,MYD88,IRAK4
FALSE,0.278637402327502,0.335967381795246,Q3THE2,Q3THE2,Myosin regulatory light chain 12B,Myl12b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,19.779,12,3,3,3,3,24.4137134552002,22.9427127838135,23.1222133636475,23.5067119598389,24.8752117156982,23.5873126983643,21.8960132598877,21.6493129730225,21.6041126251221,23.2383117675781,22.8792133331299,23.3532123565674,15,MYD88,IRAK4
FALSE,0.860675522659211,1.18059984842936,Q3THS6,Q3THS6,S-adenosylmethionine synthase isoform type-2,Mat2a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,43.688,11,3,2,3,3,16.952112197876,15.7592124938965,14.7727127075195,13.3143119812012,NA,15.4603128433228,13.5719127655029,14.0741128921509,14.7180128097534,14.6630125045776,14.4687128067017,14.8105125427246,15,MYD88,IRAK4
FALSE,0.323314059558301,0.99553362528483,Q3TIV5,Q3TIV5,Zinc finger CCCH domain-containing protein 15,Zc3h15,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,48.327,11,3,2,3,3,17.3382129669189,14.7214126586914,13.4172124862671,16.2288131713867,NA,12.6610126495361,12.7137126922607,13.2295122146606,13.4846124649048,13.1720123291016,14.9221124649048,14.3961124420166,15,MYD88,IRAK4
FALSE,0.273746459886385,0.815333366394043,Q3TIX9,Q3TIX9,U4/U6.U5 tri-snRNP-associated protein 2,Usp39,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,65.146,11,3,2,3,3,13.8514127731323,12.6972122192383,11.9265127182007,13.3393125534058,NA,12.8164129257202,12.8041124343872,11.9918127059937,11.7889127731323,10.1455125808716,13.8002128601074,12.0834121704102,15,MYD88,IRAK4
FALSE,1.02646471439361,1.01036707560221,Q3TJZ6,Q3TJZ6,Protein FAM98A,Fam98a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,16,55.055,12,3,3,3,3,22.3263130187988,21.3729133605957,21.0744132995605,21.0747127532959,22.7364120483398,20.3737125396729,20.6198120117188,19.9742126464844,20.4602127075195,20.0532131195068,20.9110126495361,20.7783126831055,15,MYD88,IRAK4
FALSE,0.922531278606917,0.701966603597006,Q3TKT4;Q6DIC0,Q3TKT4,Transcription activator BRG1,Smarca4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,181.43,12,3,3,3,3,15.0180130004883,14.4702129364014,14.4258127212524,15.7969131469727,13.3244123458862,14.7639131546021,14.0111122131348,13.8738126754761,13.7066125869751,13.7153129577637,14.5299129486084,13.562912940979,15,MYD88,IRAK4
FALSE,1.19537411963689,1.3228333791097,Q3TLH4,Q3TLH4,Protein PRRC2C,Prrc2c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,69,310.89,12,3,3,3,3,21.5772132873535,20.2722129821777,20.221212387085,19.9741134643555,21.1032123565674,19.6114120483398,18.7297134399414,18.6262130737305,18.3910121917725,18.8983135223389,19.3653125762939,19.8385124206543,15,MYD88,IRAK4
FALSE,0.0476549687549976,0.0571166674296055,Q3TLR7,Q3TLR7,Denticleless protein homolog,Dtl,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,79.13,11,2,3,3,3,NA,11.074912071228,11.843412399292,11.421012878418,14.1938123703003,11.7979125976563,12.0802125930786,10.3156127929688,10.7294120788574,11.0126123428345,11.4241123199463,11.7694120407104,15,MYD88,IRAK4
FALSE,0.923120776057774,1.42360321680705,Q3TRM4,Q3TRM4,Neuropathy target esterase,Pnpla6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,149.54,9,2,1,3,3,NA,11.2404127120972,10.9976119995117,10.7045125961304,NA,NA,9.74151229858398,9.51711273193359,10.8252124786377,8.71460247039795,9.97531223297119,10.396312713623,15,MYD88,IRAK4
FALSE,0.51082594434272,0.7529665629069,Q3TSG4,Q3TSG4,RNA demethylase ALKBH5,Alkbh5,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,44.41,11,3,2,3,3,15.4720125198364,14.5285129547119,13.7177124023438,13.4956130981445,NA,13.7107124328613,13.5604124069214,13.301212310791,13.5129127502441,13.0280122756958,14.1142129898071,14.3171129226685,15,MYD88,IRAK4
FALSE,0.125845748969494,0.520050843556723,Q3TUH1,Q3TUH1,"Phosphatidate cytidylyltransferase, mitochondrial",Tamm41,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,37.827,11,2,3,3,3,16.5548133850098,13.7173128128052,NA,15.3275127410889,17.6523132324219,15.270712852478,12.1422128677368,10.6946125030518,13.1719121932983,14.6061124801636,13.2329120635986,16.00901222229,15,MYD88,IRAK4
FALSE,1.09810424919196,0.918299992879231,Q3TWW8,Q3TWW8,Serine/arginine-rich splicing factor 6,Srsf6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,39.025,12,3,3,3,3,22.1184120178223,21.5180130004883,21.0543117523193,20.6708126068115,20.622013092041,20.7967128753662,20.5398120880127,19.3527126312256,19.3925132751465,20.3009128570557,20.5170116424561,21.1179122924805,15,MYD88,IRAK4
FALSE,0.533711159372879,1.39403343200684,Q3TZX8,Q3TZX8,Polynucleotide 5-hydroxyl-kinase NOL9,Nol9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,80.839,12,3,3,3,3,14.9384126663208,12.3295125961304,12.4159126281738,13.2442121505737,15.2733125686646,12.2012128829956,11.2852125167847,12.4039125442505,11.031512260437,10.2976121902466,12.5009126663208,12.7032127380371,15,MYD88,IRAK4
FALSE,0.285147253853978,-0.490866661071777,Q3TZZ7,Q3TZZ7,Extended synaptotagmin-2,Esyt2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,94.138,11,3,2,3,3,14.593412399292,13.434513092041,12.1939125061035,16.0543117523193,NA,12.7916126251221,12.7987127304077,12.4112129211426,12.2880125045776,13.8606128692627,13.8430128097534,13.9908123016357,15,MYD88,IRAK4
FALSE,1.13444231718872,1.10916709899902,Q3U0V1,Q3U0V1,Far upstream element-binding protein 2,Khsrp,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,76.775,12,3,3,3,3,19.2284126281738,17.9124126434326,18.0117130279541,17.7765121459961,18.9024124145508,17.7822132110596,17.5930118560791,16.3624134063721,16.3498134613037,16.9691123962402,17.5925121307373,17.2634124755859,15,MYD88,IRAK4
FALSE,0.136115902365686,0.594850063323975,Q3U1F9,Q3U1F9,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,Pag1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,46.549,9,2,2,3,2,15.9474124908447,13.8199129104614,NA,15.7527122497559,NA,15.8072128295898,12.7447128295898,13.5261125564575,13.3925123214722,15.3544130325317,13.2232122421265,NA,15,MYD88,IRAK4
FALSE,0.618965819460936,0.555766423543297,Q3U1G5,Q3U1G5,Interferon-stimulated 20 kDa exonuclease-like 2,Isg20l2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,41.019,12,3,3,3,3,17.2486133575439,17.293212890625,17.2879123687744,17.9439125061035,18.5407123565674,17.9106121063232,15.5883131027222,16.8157119750977,16.5917129516602,16.0606136322021,17.452112197876,16.6497135162354,15,MYD88,IRAK4
