Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Mol..weight.[kDa],Valid.values,Valid.values.15.min,Valid.values.30.min,Valid.values.unstim,15.min.FG71.neu,15.min.FG72.neu,15.min.FG73.neu,30.min.FG74.neu,30.min.FG75.neu,30.min.FG77.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.5403332162019,1.63256708780924,P58501,P58501,PAX3- and PAX7-binding protein 1,Paxbp1,NA,15,104.83,12,4,3,5,17.7385673522949,18.0359668731689,18.2513675689697,17.859167098999,18.1697673797607,18.2268676757813,16.4077663421631,16.7093677520752,16.0110664367676,15,IRAK4,NONE
TRUE,2.10712334071676,1.79740079243978,P60710,P60710,"Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed",Actb,NA,41,41.736,13,4,4,5,30.3182678222656,29.5276679992676,30.2159671783447,30.3409671783447,30.7610664367676,30.3465671539307,28.5675678253174,28.4021663665771,27.6999664306641,15,IRAK4,NONE
TRUE,1.22272865350972,2.15460046132406,P61290,P61290,Proteasome activator complex subunit 3,Psme3,NA,4,29.506,12,4,3,5,16.5391674041748,15.3298673629761,17.1499671936035,16.0978679656982,18.2705669403076,16.5580673217773,13.8321666717529,13.3105669021606,15.4124670028687,15,IRAK4,NONE
TRUE,1.76413828393564,1.72386678059896,P61963,P61963,DDB1- and CUL4-associated factor 7,Dcaf7,NA,7,38.926,13,4,4,5,20.1069679260254,18.9229679107666,20.2444667816162,18.2099666595459,20.7422676086426,19.3613662719727,18.1615676879883,18.1692676544189,17.7719669342041,15,IRAK4,NONE
TRUE,1.75209604176188,2.20590019226074,P62305,P62305,Small nuclear ribonucleoprotein E,Snrpe,NA,3,10.803,13,4,4,5,21.6340675354004,20.8724670410156,22.7605667114258,21.750467300415,22.1057662963867,21.9667663574219,19.6226673126221,19.2712669372559,19.7554664611816,15,IRAK4,NONE
TRUE,2.64264256114903,2.74634869893392,P62309,P62309,Small nuclear ribonucleoprotein G,Snrpg,NA,2,8.496,9,2,4,3,19.4026660919189,20.0425662994385,NA,16.3398666381836,20.6226673126221,21.2046661376953,17.0099678039551,17.1567668914795,16.7620677947998,15,IRAK4,NONE
TRUE,2.32715347711659,1.53906631469727,P62317,P62317,Small nuclear ribonucleoprotein Sm D2,Snrpd2,NA,4,13.527,12,4,3,5,21.4983673095703,20.9260673522949,20.9933662414551,20.5604667663574,21.5485668182373,21.644567489624,19.914966583252,19.6601676940918,19.2254676818848,15,IRAK4,NONE
TRUE,1.86567122061316,1.93486595153809,P62320,P62320,Small nuclear ribonucleoprotein Sm D3,Snrpd3,NA,4,13.916,13,4,4,5,21.8039665222168,21.9112663269043,21.7362670898438,22.2660675048828,21.8354663848877,22.78586769104,19.7802677154541,19.1464672088623,20.7201671600342,15,IRAK4,NONE
TRUE,3.820919468956,-2.88619963328043,P62331,P62331,ADP-ribosylation factor 6,Arf6,NA,3,20.082,12,4,3,5,16.3562679290771,15.8989667892456,16.480167388916,17.436767578125,16.6172676086426,16.8516674041748,18.9192676544189,19.2288665771484,19.2458667755127,15,IRAK4,NONE
TRUE,1.94978259767851,2.53076648712158,P62482;P63143,P62482,Voltage-gated potassium channel subunit beta-2,Kcnab2,NA,4,41.021,12,4,3,5,16.9468669891357,16.1463680267334,17.8704662322998,16.83766746521,17.0300674438477,17.5107669830322,14.6965675354004,14.7638673782349,13.9109668731689,15,IRAK4,NONE
TRUE,1.68891635134909,-1.80068333943685,P62814,P62814,"V-type proton ATPase subunit B, brain isoform",Atp6v1b2,NA,3,56.55,10,3,3,4,NA,13.697566986084,13.6366672515869,NA,15.2727670669556,13.2080669403076,15.5079669952393,14.9130668640137,15.982367515564,15,IRAK4,NONE
TRUE,1.82593758093768,-2.14836565653483,P62827;Q61820,P62827;Q61820,"GTP-binding nuclear protein Ran;GTP-binding nuclear protein Ran, testis-specific isoform",Ran;Rasl2-9,NA,6,24.423,12,4,3,5,20.0444679260254,18.2368679046631,19.1256675720215,20.7533664703369,19.0918674468994,20.4184665679932,21.2967662811279,21.1817665100098,21.3735675811768,15,IRAK4,NONE
TRUE,2.22601012019463,1.84779866536458,P62849,P62849,40S ribosomal protein S24,Rps24,NA,4,15.423,13,4,4,5,24.2762660980225,23.5903663635254,24.5551662445068,24.0788669586182,24.4943675994873,24.5884666442871,22.6657676696777,22.2009677886963,22.0116672515869,15,IRAK4,NONE
TRUE,2.38373908448575,-1.45536613464355,P62878,P62878,"E3 ubiquitin-protein ligase RBX1;E3 ubiquitin-protein ligase RBX1, N-terminally processed",Rbx1,NA,1,12.274,10,4,2,4,16.3854675292969,16.2670669555664,16.5081672668457,NA,16.7995662689209,16.1204662322998,17.8450660705566,18.2508678436279,17.4308662414551,15,IRAK4,NONE
TRUE,1.73296099604998,1.68703333536784,P62996,P62996,Transformer-2 protein homolog beta,Tra2b,NA,4,33.665,13,4,4,5,20.2549667358398,19.6331672668457,20.8207664489746,19.1376667022705,21.248067855835,20.6423664093018,18.4403667449951,18.1368675231934,19.0705661773682,15,IRAK4,NONE
TRUE,1.03427337290436,2.79849942525228,P63101,P63101,14-3-3 protein zeta/delta,Ywhaz,NA,11,27.771,13,4,4,5,20.8417663574219,19.9935665130615,20.7714672088623,21.1970672607422,20.5821666717529,20.8603668212891,15.4902667999268,17.9460678100586,19.7749671936035,15,IRAK4,NONE
TRUE,2.4627738513075,-4.49975029627482,P68037,P68037,Ubiquitin-conjugating enzyme E2 L3,Ube2l3,NA,2,17.861,9,2,3,4,NA,14.8049669265747,13.9134674072266,14.6869668960571,15.34006690979,14.2465667724609,19.1359672546387,19.2212677001953,18.2196674346924,15,IRAK4,NONE
TRUE,3.12133129404299,2.84906641642252,P70315,P70315,Wiskott-Aldrich syndrome protein homolog,Was,NA,5,54.191,13,4,4,5,19.7712669372559,20.0460662841797,20.7633666992188,17.8076667785645,21.8863677978516,19.6041679382324,17.355167388916,17.1924667358398,17.4858665466309,15,IRAK4,NONE
TRUE,2.13327880474006,1.79486687978109,P70388,P70388,DNA repair protein RAD50,Rad50,NA,10,153.49,13,4,4,5,15.6170673370361,15.968466758728,15.6518669128418,15.3600673675537,15.2215671539307,16.5253677368164,13.9586668014526,14.5345668792725,13.3595666885376,15,IRAK4,NONE
TRUE,4.14528459821205,1.83299954732259,P80313,P80313,T-complex protein 1 subunit eta,Cct7,NA,26,59.652,13,4,4,5,22.4713668823242,22.2990665435791,22.2293663024902,22.3039665222168,23.0236663818359,22.6086673736572,20.5936660766602,20.3388671875,20.5682678222656,15,IRAK4,NONE
TRUE,3.27622270880317,1.42590014139811,P80314,P80314,T-complex protein 1 subunit beta,Cct2,NA,28,57.477,13,4,4,5,22.1833667755127,22.1586666107178,22.5596675872803,21.6647663116455,23.061466217041,22.6144676208496,20.9221668243408,20.7675666809082,20.9342670440674,15,IRAK4,NONE
TRUE,4.06051840944315,1.64206631978353,P80315,P80315,T-complex protein 1 subunit delta,Cct4,NA,24,58.066,13,4,4,5,22.3284664154053,22.0869674682617,22.0227661132813,22.0559673309326,22.2528667449951,22.3383674621582,20.4440670013428,20.4837665557861,20.5841674804688,15,IRAK4,NONE
TRUE,3.10856447810649,1.40156682332357,P80316,P80316,T-complex protein 1 subunit epsilon,Cct5,NA,25,59.623,13,4,4,5,22.0001678466797,21.8287677764893,22.2300662994385,21.2548675537109,22.1626663208008,22.432767868042,20.724666595459,20.4208679199219,20.7087669372559,15,IRAK4,NONE
TRUE,4.44501851033824,1.39146614074707,P80317;Q61390,P80317,T-complex protein 1 subunit zeta,Cct6a,NA,19,58.004,13,4,4,5,22.272367477417,22.2345676422119,22.4235668182373,21.978967666626,22.3050670623779,22.9495677947998,20.8828678131104,20.8786678314209,20.9945678710938,15,IRAK4,NONE
TRUE,2.1661254042958,-2.51406717300415,P83917,P83917,Chromobox protein homolog 1,Cbx1,NA,5,21.418,11,3,3,5,15.9902667999268,NA,15.3860673904419,16.2382678985596,15.3602666854858,15.3057670593262,18.5430679321289,18.3075675964355,17.756067276001,15,IRAK4,NONE
TRUE,2.07628094873579,1.66536585489909,P97376,P97376,Protein FRG1,Frg1,NA,7,29.127,12,4,3,5,18.6141662597656,18.8331661224365,17.7442665100098,17.6457672119141,17.8431663513184,18.0600662231445,16.7691669464111,16.5643672943115,16.861967086792,15,IRAK4,NONE
TRUE,1.71946842093051,2.4447333017985,P97770,P97770,THUMP domain-containing protein 3,Thumpd3,NA,10,56.431,13,4,4,5,19.3485679626465,18.4102668762207,18.1735668182373,19.471866607666,18.3103675842285,18.996467590332,17.2149677276611,15.4070672988892,15.9761667251587,15,IRAK4,NONE
TRUE,2.49353031408339,2.15093326568604,P97868,P97868,E3 ubiquitin-protein ligase RBBP6,Rbbp6,NA,12,199.59,12,4,3,5,15.9057674407959,15.6656675338745,16.3613662719727,16.0474662780762,16.3776664733887,15.634467124939,13.3126668930054,14.2406673431396,13.9266672134399,15,IRAK4,NONE
TRUE,2.49547527754494,-1.62623341878255,Q00899,Q00899,Transcriptional repressor protein YY1,Yy1,NA,2,44.716,12,4,3,5,13.8950672149658,13.7263669967651,13.1174669265747,13.8957672119141,14.2875671386719,13.4790668487549,15.2669668197632,15.0075674057007,15.3430671691895,15,IRAK4,NONE
TRUE,2.76820483493797,-1.41809972127279,Q01320,Q01320,DNA topoisomerase 2-alpha,Top2a,NA,37,172.79,13,4,4,5,18.4654674530029,18.9020671844482,18.9075679779053,19.0800666809082,19.5186672210693,19.3319664001465,20.3563671112061,19.9482669830322,20.2247676849365,15,IRAK4,NONE
TRUE,2.19698489770638,1.51630020141601,Q03147,Q03147,Cyclin-dependent kinase 7,Cdk7,NA,4,38.968,12,4,3,5,16.9144668579102,15.9984674453735,16.4675674438477,17.197566986084,18.4387664794922,16.5115661621094,15.1763668060303,14.8615674972534,14.7936668395996,15,IRAK4,NONE
TRUE,2.28800357971033,1.96490065256755,Q06180,Q06180,Tyrosine-protein phosphatase non-receptor type 2,Ptpn2,NA,3,47.36,12,4,3,5,17.018367767334,16.1279678344727,16.5888671875,17.0056667327881,17.2082672119141,17.2364673614502,15.0985670089722,14.3379669189453,14.4039669036865,15,IRAK4,NONE
TRUE,2.65387275090424,3.0647668838501,Q07076,Q07076,Annexin A7,Anxa7,NA,4,49.925,12,4,3,5,17.6564674377441,17.2251663208008,17.7177677154541,17.6444664001465,16.2929668426514,17.7434673309326,14.9251670837402,13.6481666564941,14.8317670822144,15,IRAK4,NONE
TRUE,6.13982353994569,4.70351696014404,Q07113,Q07113,Cation-independent mannose-6-phosphate receptor,Igf2r,NA,3,273.81,12,4,4,4,15.0830669403076,15.0300674438477,15.0186672210693,11.6739664077759,15.800066947937,15.9791669845581,NA,10.3136672973633,10.367166519165,15,IRAK4,NONE
TRUE,2.46778740069049,-3.42403348286947,Q07797,Q07797,Galectin-3-binding protein,Lgals3bp,NA,5,64.49,11,4,2,5,13.4194669723511,11.5865669250488,12.1201667785645,NA,14.3964672088623,14.3472671508789,15.9634666442871,15.7466669082642,15.6881675720215,15,IRAK4,NONE
TRUE,1.3993276785303,3.44146633148194,Q08761,Q08761,Vitamin K-dependent protein S,Pros1,NA,2,74.934,11,4,3,4,15.1517667770386,18.70436668396,18.4609661102295,15.7900667190552,15.5868673324585,15.5350675582886,14.0282669067383,14.0457668304443,13.9186668395996,15,IRAK4,NONE
TRUE,1.57203108884592,-2.15740140279134,Q08943,Q08943,FACT complex subunit SSRP1,Ssrp1,NA,13,80.859,13,4,4,5,17.3965663909912,16.5798664093018,18.692066192627,17.0472679138184,18.511266708374,18.6926670074463,19.6904678344727,19.4817676544189,19.9684677124023,15,IRAK4,NONE
TRUE,3.13759311046512,1.37776660919189,Q0VBD2,Q0VBD2,Protein MCM10 homolog,Mcm10,NA,14,98.405,12,4,3,5,16.9187679290771,17.1016674041748,17.406566619873,16.9274673461914,17.4614677429199,17.5166664123535,15.687967300415,15.8052673339844,15.8004674911499,15,IRAK4,NONE
TRUE,3.19334239458901,1.37543360392252,Q0VBL3,Q0VBL3,NA,Rbm15,NA,13,105.72,12,4,3,5,17.3627662658691,17.6216678619385,17.7159671783447,17.3421669006348,17.7834663391113,17.7512664794922,16.3500671386719,16.0203666687012,16.2036666870117,15,IRAK4,NONE
TRUE,1.3694497416407,3.96615997950236,Q0VEE6,Q0VEE6,Zinc finger protein 800,Znf800,NA,3,74.812,11,4,3,4,11.3224668502808,12.9066667556763,13.7882671356201,13.4510669708252,14.1387672424316,14.0850667953491,NA,7.75774669647217,9.65486717224121,15,IRAK4,NONE
TRUE,3.15570447949676,1.37030029296875,Q2KN98,Q2KN98,Cytospin-A,Specc1l,NA,45,124.49,13,4,4,5,22.5533676147461,22.5317668914795,22.5866661071777,22.7549667358398,23.3310661315918,23.1770668029785,21.462366104126,21.122766494751,20.9757671356201,15,IRAK4,NONE
TRUE,2.91442687867963,1.64013290405273,Q3THE2,Q3THE2,Myosin regulatory light chain 12B,Myl12b,NA,14,19.779,13,4,4,5,28.2097663879395,27.9203662872314,28.4538669586182,28.1629676818848,28.8447666168213,28.8464679718018,26.4509677886963,26.4030666351318,26.8095664978027,15,IRAK4,NONE
TRUE,1.62738394842229,2.94616349538167,Q3U0J8,Q3U0J8,TBC1 domain family member 2B,Tbc1d2b,NA,3,109.95,11,3,3,5,12.0722665786743,NA,13.1010675430298,12.968466758728,12.4350671768188,12.8670673370361,10.3156671524048,9.80356693267822,8.80227661132813,15,IRAK4,NONE
TRUE,2.98913439959451,2.2650663057963,Q3U186,Q3U186,"Probable arginine--tRNA ligase, mitochondrial",Rars2,NA,1,65.335,10,4,3,3,11.7991666793823,11.3776664733887,11.7684669494629,10.8566370010376,11.836067199707,12.5226669311523,9.4151668548584,9.35156726837158,NA,15,IRAK4,NONE
TRUE,1.62515925758595,-2.15053367614746,Q3U1F9,Q3U1F9,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,Pag1,NA,8,46.549,12,4,3,5,16.810266494751,17.353666305542,18.207067489624,16.6647663116455,18.015266418457,17.9912662506104,19.6015663146973,20.3866672515869,18.8343677520752,15,IRAK4,NONE
TRUE,1.45587010423705,-2.60823408762614,Q3U6N9,Q3U6N9,UPF0488 protein C8orf33 homolog,NA,NA,2,24.464,12,4,3,5,14.8933668136597,13.4613666534424,16.1899662017822,17.7100677490234,16.0424671173096,16.0377674102783,17.6592674255371,17.7821674346924,16.9279670715332,15,IRAK4,NONE
TRUE,1.37833532047928,3.89237022399902,Q3UHK8,Q3UHK8,Trinucleotide repeat-containing gene 6A protein,Tnrc6a,NA,3,203.15,12,4,3,5,12.0560665130615,12.7075672149658,11.9386672973633,10.2558765411377,12.2971668243408,11.9079666137695,10.9010667800903,6.70398712158203,7.42013645172119,15,IRAK4,NONE
TRUE,3.57630334058282,4.9115997950236,Q3UL36,Q3UL36,Arginine and glutamate-rich protein 1,Arglu1,NA,4,32.887,12,4,3,5,21.2368679046631,21.788366317749,20.673267364502,19.810567855835,20.6659679412842,21.3164672851563,16.5407676696777,16.5923671722412,15.8305673599243,15,IRAK4,NONE
TRUE,2.15195580508819,1.58080005645752,Q3UQ44,Q3UQ44,Ras GTPase-activating-like protein IQGAP2,Iqgap2,NA,15,180.53,12,4,3,5,15.3389673233032,15.664867401123,16.1970672607422,15.5416669845581,16.1821670532227,16.163366317749,14.4935674667358,13.8598670959473,14.1050672531128,15,IRAK4,NONE
TRUE,2.35316023993588,-3.31550025939941,Q3V0J1,Q3V0J1,Transmembrane protein 237,Tmem237,NA,3,47.342,9,2,3,4,NA,14.0964670181274,15.1768674850464,16.3813667297363,15.1829671859741,14.085467338562,18.0659675598145,18.0570678710938,17.7334671020508,15,IRAK4,NONE
TRUE,1.23258807289707,-2.26413345336914,Q3V1H1,Q3V1H1,Cytoskeleton-associated protein 2,Ckap2,NA,5,74.028,12,4,3,5,12.3894672393799,11.9696664810181,12.5671672821045,13.6506671905518,12.9702672958374,12.5895671844482,15.6372671127319,12.9052667617798,15.1761674880981,15,IRAK4,NONE
TRUE,3.79144489379394,3.04576714833578,Q3V1L4,Q3V1L4,Cytosolic purine 5-nucleotidase,Nt5c2,NA,7,64.808,13,4,4,5,17.4008674621582,17.5119667053223,17.554967880249,16.5227661132813,17.9217662811279,17.5073661804199,14.8196668624878,14.4412670135498,14.0695667266846,15,IRAK4,NONE
TRUE,2.68356177563792,1.44496726989746,Q4FZF3,Q4FZF3,Probable ATP-dependent RNA helicase DDX49,Ddx49,NA,10,54.093,13,4,4,5,17.8037662506104,17.4717674255371,18.0788669586182,17.6872673034668,18.129566192627,18.8290672302246,16.4044666290283,16.1386661529541,16.4763660430908,15,IRAK4,NONE
TRUE,2.37148721097277,2.40516599019369,Q4VAA7,Q4VAA7,Sorting nexin-33,Snx33,NA,7,65.314,12,4,3,5,17.323766708374,16.4632663726807,17.2346668243408,15.3648672103882,17.2773666381836,17.311767578125,14.7469673156738,14.0129671096802,15.0462675094604,15,IRAK4,NONE
TRUE,1.42231780480632,2.25428342819214,Q4VC33,Q4VC33,Macrophage erythroblast attacher,Maea,NA,5,45.336,12,4,4,4,14.911566734314,15.2483673095703,16.4738674163818,14.3870668411255,15.957067489624,16.1701679229736,13.5040674209595,NA,13.076566696167,15,IRAK4,NONE
TRUE,2.88066967580365,2.33296680450439,Q5BLK4,Q5BLK4,Terminal uridylyltransferase 7,Zcchc6,NA,2,169.1,12,4,3,5,12.4708671569824,13.2638673782349,12.9327669143677,12.9146671295166,13.3199672698975,12.1206665039063,10.4195671081543,10.3386669158936,10.9103670120239,15,IRAK4,NONE
TRUE,4.00470095845382,1.51686604817708,Q5F2E7,Q5F2E7,Nuclear fragile X mental retardation-interacting protein 2,Nufip2,NA,19,75.656,12,4,3,5,20.8177661895752,20.9317665100098,21.0425662994385,20.8600673675537,21.0914669036865,20.916467666626,19.3365669250488,19.5587673187256,19.3461666107178,15,IRAK4,NONE
TRUE,2.46513340766837,2.62863381703695,Q5NCX5,Q5NCX5,Neuralized-like protein 4,Neurl4,NA,5,167.64,12,4,3,5,15.3080673217773,14.3741674423218,14.2806673049927,13.9330673217773,13.7642669677734,15.3386669158936,11.9978666305542,11.5762672424316,12.5028667449951,15,IRAK4,NONE
TRUE,2.59752616048199,-2.30563354492188,Q5SRX1,Q5SRX1,TOM1-like protein 2,Tom1l2,NA,3,55.662,9,4,1,4,13.6492671966553,14.4800672531128,14.4719667434692,NA,NA,15.4884672164917,16.8104667663574,16.5857677459717,16.1219673156738,15,IRAK4,NONE
TRUE,4.09885191971356,1.53260040283203,Q5SXY1,Q5SXY1,Cytospin-B,Specc1,NA,32,118.1,13,4,4,5,20.4809665679932,20.5137672424316,20.4899673461914,20.3048667907715,21.3750667572021,20.7594661712646,19.1422672271729,18.9098663330078,18.8347663879395,15,IRAK4,NONE
TRUE,1.88635636043753,4.12983353932698,Q5U430,Q5U430,E3 ubiquitin-protein ligase UBR3,Ubr3,NA,8,212.75,12,4,3,5,14.5370674133301,12.013466835022,15.0782670974731,13.6992673873901,14.4572668075562,14.5486669540405,9.79486656188965,9.35616683959961,10.088267326355,15,IRAK4,NONE
TRUE,2.48277622348826,-1.80590279897054,Q5XJV7,Q5XJV7,SET domain-containing protein 5,Setd5,NA,2,157.42,8,3,1,4,NA,9.51500701904297,9.87258720397949,NA,10.0152864456177,NA,11.5435667037964,11.6915664672852,11.2639665603638,15,IRAK4,NONE
TRUE,2.00412843300808,1.96753311157227,Q5XJY6,Q5XJY6,Fanconi anemia group B protein homolog,Fancb,NA,8,80.088,12,4,3,5,17.2995662689209,16.421667098999,17.8154678344727,17.0147666931152,15.3491668701172,16.7056674957275,15.0049667358398,15.4423675537109,15.186767578125,15,IRAK4,NONE
TRUE,2.81917026632632,-2.0890998840332,Q60591,Q60591,"Nuclear factor of activated T-cells, cytoplasmic 2",Nfatc2,NA,15,100.02,12,4,3,5,15.4133672714233,15.1205673217773,15.7316675186157,16.2077674865723,16.0409679412842,16.3755664825439,17.9206676483154,17.2850666046143,17.3271675109863,15,IRAK4,NONE
TRUE,2.30743585359218,-2.38050015767415,Q60596,Q60596,DNA repair protein XRCC1,Xrcc1,NA,7,68.97,12,4,3,5,15.1978673934937,15.507866859436,16.3395671844482,16.1533679962158,15.8112668991089,16.6029663085938,18.4679679870605,18.1166667938232,17.6021671295166,15,IRAK4,NONE
TRUE,2.80416240376141,2.45366668701172,Q60605,Q60605,Myosin light polypeptide 6,Myl6,NA,8,16.93,13,4,4,5,25.0994663238525,25.5076675415039,26.0751667022705,26.1571674346924,26.2712669372559,26.3925666809082,23.3212661743164,22.8150672912598,23.1849670410156,15,IRAK4,NONE
TRUE,2.4199204252812,-5.2694403330485,Q60632;P43135,Q60632;P43135,COUP transcription factor 1;COUP transcription factor 2,Nr2f1;Nr2f2,NA,2,46.084,8,4,1,3,10.7148571014404,9.98856639862061,9.94630718231201,NA,10.8111667633057,NA,14.7392673492432,NA,16.2327671051025,15,IRAK4,NONE
TRUE,3.19243095263493,1.66636657714844,Q60749,Q60749,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",Khdrbs1,NA,6,48.37,13,4,4,5,23.2728672027588,23.0270671844482,22.9716663360596,22.1522674560547,24.1108665466309,23.8844661712646,21.6544666290283,21.4631671905518,21.1548671722412,15,IRAK4,NONE
TRUE,1.06222982158034,2.71996688842773,Q60790;P58069,Q60790,Ras GTPase-activating protein 3,Rasa3,NA,9,95.986,13,4,4,5,15.7193670272827,15.1410675048828,16.1425666809082,14.9756669998169,16.3705673217773,16.8024673461914,15.2637672424316,12.0510663986206,11.5282669067383,15,IRAK4,NONE
TRUE,2.7585987777911,-2.99901008605957,Q60838;P51141,Q60838,Segment polarity protein dishevelled homolog DVL-2,Dvl2,NA,3,78.86,10,4,1,5,10.2849369049072,10.4691667556763,11.4757671356201,NA,NA,11.3873672485352,13.9861669540405,13.441367149353,13.7993669509888,15,IRAK4,NONE
TRUE,2.6094101108158,1.83026695251465,Q60952,Q60952,Centrosome-associated protein CEP250,Cep250,NA,55,276.81,13,4,4,5,18.2416667938232,18.1198673248291,18.4787673950195,17.679666519165,17.4413661956787,17.9705677032471,16.2418670654297,16.9440670013428,16.1635665893555,15,IRAK4,NONE
TRUE,1.5420480328762,-3.26560020446778,Q60960,Q60960,"Importin subunit alpha-5;Importin subunit alpha-5, N-terminally processed",Kpna1,NA,7,60.182,12,4,3,5,17.4286670684814,14.1500673294067,15.319167137146,16.225866317749,18.5831661224365,18.432466506958,19.2543678283691,18.6625671386719,18.7777671813965,15,IRAK4,NONE
TRUE,1.7243852728434,2.35923417409261,Q60972,Q60972,Histone-binding protein RBBP4,Rbbp4,NA,10,47.655,13,4,4,5,19.171667098999,18.9290676116943,19.1806678771973,18.7771663665771,19.2923679351807,19.3318672180176,16.3888664245605,17.9259662628174,15.8888673782349,15,IRAK4,NONE
TRUE,2.92661092171923,2.24553362528483,Q60974,Q60974,Nuclear receptor corepressor 1,Ncor1,NA,13,270.64,12,4,3,5,14.0537672042847,14.3493671417236,14.4436674118042,14.5778675079346,14.7654666900635,13.9445667266846,12.457067489624,12.0479669570923,11.6051664352417,15,IRAK4,NONE
TRUE,3.81118661630107,-1.39529991149902,Q61033,Q61033,"Lamina-associated polypeptide 2, isoforms alpha/zeta",Tmpo,NA,33,75.167,13,4,4,5,21.5375671386719,21.602367401123,21.7547664642334,21.7797679901123,22.0170669555664,21.7593669891357,23.179666519165,22.9363670349121,22.9645671844482,15,IRAK4,NONE
TRUE,3.11798743910786,2.61260000864665,Q61097,Q61097,Kinase suppressor of Ras 1,Ksr1,NA,4,96.754,12,4,3,5,12.3962669372559,13.293267250061,13.1686668395996,12.3240671157837,13.5548667907715,13.5278673171997,10.3460664749146,10.3972673416138,10.2770671844482,15,IRAK4,NONE
TRUE,2.51471910463383,1.60953330993652,Q61136,Q61136,Serine/threonine-protein kinase PRP4 homolog,Prpf4b,NA,8,116.97,12,4,3,5,16.1911678314209,16.0068664550781,15.8177671432495,16.3685665130615,16.8947677612305,16.9634666442871,14.0929670333862,14.253867149353,14.8403673171997,15,IRAK4,NONE
TRUE,2.83723257596827,2.27684990564982,Q61211,Q61211,Eukaryotic translation initiation factor 2D,Eif2d,NA,2,62.829,11,4,3,4,14.6047668457031,14.7320671081543,14.8365669250488,14.925666809082,15.2422666549683,15.1652669906616,NA,12.689567565918,12.2056665420532,15,IRAK4,NONE
TRUE,0.947663828916711,2.9310671488444,Q61263,Q61263,Sterol O-acyltransferase 1,Soat1,NA,3,63.798,12,4,3,5,17.3446674346924,17.4891662597656,18.5853672027588,17.2433662414551,18.8313674926758,18.2703666687012,15.911566734314,16.5971660614014,12.1172666549683,15,IRAK4,NONE
TRUE,1.18910363477798,2.81481647491455,Q61458,Q61458,Cyclin-H,Ccnh,NA,3,37.506,10,4,2,4,15.9614667892456,15.0028667449951,17.5814666748047,NA,15.2734670639038,15.8390674591064,13.5853672027588,NA,13.1488666534424,15,IRAK4,NONE
TRUE,3.41951439525235,-1.6948668162028,Q61503,Q61503,5-nucleotidase,Nt5e,NA,19,63.864,13,4,4,5,21.1348667144775,21.0484676361084,20.7568664550781,21.752067565918,21.3207664489746,22.3419666290283,22.4736671447754,22.8054676055908,22.7456665039063,15,IRAK4,NONE
TRUE,3.30111143280889,1.36173311869304,Q61584,Q61584,Fragile X mental retardation syndrome-related protein 1,Fxr1,NA,28,76.221,13,4,4,5,22.1805667877197,21.8417663574219,22.1274662017822,21.8316669464111,21.8405666351318,22.1353664398193,20.8464660644531,20.6284675598145,20.5896663665771,15,IRAK4,NONE
TRUE,1.7599023853616,-1.74023373921712,Q61686,Q61686,Chromobox protein homolog 5,Cbx5,NA,7,22.186,12,4,3,5,18.8321666717529,18.1201667785645,17.4144668579102,19.4042663574219,18.5131664276123,19.9465675354004,20.1599674224854,19.5550670623779,19.8724670410156,15,IRAK4,NONE
TRUE,2.66031767530828,-1.83773295084635,Q61687,Q61687,Transcriptional regulator ATRX,Atrx,NA,12,278.58,12,4,3,5,12.6247673034668,12.9408674240112,13.0945672988892,14.2607669830322,14.3525667190552,13.9368667602539,14.8775672912598,15.0105667114258,14.2852668762207,15,IRAK4,NONE
TRUE,1.03387975785077,2.75875027974447,Q61792,Q61792,LIM and SH3 domain protein 1,Lasp1,NA,4,29.994,11,4,3,4,16.8113670349121,16.4918670654297,16.9115676879883,16.2428665161133,16.4249668121338,17.048267364502,NA,15.4804668426514,12.4785671234131,15,IRAK4,NONE
TRUE,3.26924271525185,1.9676996866862,Q61881,Q61881,DNA replication licensing factor MCM7,Mcm7,NA,19,81.21,13,4,4,5,18.3824672698975,18.6607666015625,19.0380668640137,17.870267868042,19.1757678985596,18.9783668518066,16.7161674499512,16.6587677001953,16.8032665252686,15,IRAK4,NONE
TRUE,2.97221065456362,1.85993385314941,Q61937,Q61937,Nucleophosmin,Npm1,NA,7,32.56,13,4,4,5,25.6121673583984,24.9230670928955,25.3575668334961,24.8575668334961,25.7944679260254,25.5209674835205,23.4496669769287,23.2792663574219,23.5840663909912,15,IRAK4,NONE
TRUE,2.2042058708599,-1.91800053914388,Q62093,Q62093,Serine/arginine-rich splicing factor 2,Srsf2,NA,2,25.476,12,4,3,5,16.1183662414551,15.3827667236328,15.2569675445557,15.8005666732788,15.0074672698975,14.9425668716431,17.0407676696777,17.5899677276611,17.8813667297363,15,IRAK4,NONE
TRUE,4.87250633959044,-6.56190013885498,Q62095;Q61496,Q62095,ATP-dependent RNA helicase DDX3Y,Ddx3y,NA,28,73.427,12,4,3,5,14.5260667800903,14.8013668060303,14.9631671905518,14.4540672302246,15.0345668792725,14.8079671859741,21.5232677459717,21.566967010498,20.8860664367676,15,IRAK4,NONE
