Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Mol..weight.[kDa],Valid.values,Valid.values.30.min,Valid.values.unstim,30.min_1.neu,30.min_2.neu,30.min_3.neu,30.min_4.neu,unstim_1.neu,unstim_2.neu,unstim_3.neu,unstim_4.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,1.72851817464451,1.04125022888184,P47738,P47738,"Aldehyde dehydrogenase, mitochondrial",Aldh2,NA,18,56.537,6,2,4,NA,14.9263000488281,NA,14.7960004806519,13.3880996704102,14.1698999404907,13.6681003570557,14.0535001754761,30,MYD88,NONE
TRUE,3.05414077760063,2.44285011291504,P47753,P47753,F-actin-capping protein subunit alpha-1,Capza1,NA,9,32.939,8,4,4,23.2705001831055,23.1420993804932,23.7362995147705,21.9431991577148,20.8978996276855,20.4389991760254,20.6271991729736,20.3565998077393,30,MYD88,NONE
TRUE,3.7164444173335,2.28957509994507,P47754,P47754,F-actin-capping protein subunit alpha-2,Capza2,NA,12,32.967,8,4,4,23.043399810791,22.8386993408203,23.5664005279541,22.3759002685547,20.9778003692627,20.3962993621826,20.4706001281738,20.8213996887207,30,MYD88,NONE
TRUE,3.17745569509475,1.96892547607422,P47757,P47757,F-actin-capping protein subunit beta,Capzb,NA,17,31.345,8,4,4,22.5603008270264,22.4629993438721,23.0757999420166,21.7490005493164,20.8115997314453,20.2126007080078,20.6271991729736,20.3209991455078,30,MYD88,NONE
FALSE,1.11582363310117,1.05465030670166,P47758,P47758,Signal recognition particle receptor subunit beta,Srprb,NA,10,29.579,8,4,4,15.6184997558594,15.6701002120972,16.5645008087158,16.3302993774414,13.9337997436523,14.8493995666504,15.1463994979858,16.0352001190186,30,MYD88,NONE
FALSE,0.915680964586651,0.813949823379517,P47856;Q9Z2Z9,P47856,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,Gfpt1,NA,25,78.538,8,4,4,16.4377994537354,16.556999206543,16.0186004638672,14.9384002685547,15.3601999282837,14.5907001495361,14.9465999603271,15.7985000610352,30,MYD88,NONE
FALSE,1.943819971227,0.889774799346924,P47857,P47857,"ATP-dependent 6-phosphofructokinase, muscle type",Pfkm,NA,15,85.268,8,4,4,15.5186996459961,15.0299997329712,15.6056995391846,15.3386001586914,14.9289999008179,14.0095996856689,14.2569999694824,14.7383003234863,30,MYD88,NONE
FALSE,1.68114921874709,0.619450569152832,P47911,P47911,60S ribosomal protein L6,Rpl6,NA,17,33.509,8,4,4,24.8145008087158,25.1117000579834,25.2425003051758,24.7588005065918,24.1980991363525,24.4596004486084,24.0254001617432,24.7665996551514,30,MYD88,NONE
FALSE,1.20111660111902,0.915800094604492,P47915,P47915,60S ribosomal protein L29,Rpl29,NA,3,17.587,8,4,4,23.2674999237061,23.9703998565674,23.408899307251,22.4008007049561,21.8878993988037,22.8365993499756,21.9964008331299,22.6634998321533,30,MYD88,NONE
FALSE,0.120319401707804,0.309749762217203,P47941,P47941,Crk-like protein,Crkl,NA,4,33.83,5,2,3,11.1078996658325,NA,NA,11.9762001037598,12.3575000762939,11.2850999832153,10.0543003082275,NA,30,MYD88,NONE
FALSE,0.0390296974564955,-0.116249799728394,P47955,P47955,60S acidic ribosomal protein P1,Rplp1,NA,4,11.475,8,4,4,18.5167999267578,19.9804992675781,15.1006994247437,17.3796005249023,17.8036003112793,17.8605995178223,17.6945991516113,18.0837993621826,30,MYD88,NONE
FALSE,1.53904877416395,0.932924270629883,P47962,P47962,60S ribosomal protein L5,Rpl5,NA,16,34.4,8,4,4,21.8731994628906,22.6707992553711,22.1415996551514,22.0445995330811,20.5144004821777,21.6569995880127,21.1270008087158,21.7000999450684,30,MYD88,NONE
FALSE,2.05271110484253,0.70782470703125,P47963,P47963,60S ribosomal protein L13,Rpl13,NA,6,24.305,8,4,4,25.7735996246338,25.9787006378174,26.3083000183105,25.6364994049072,25.3122005462646,25.3015995025635,24.8756999969482,25.3763008117676,30,MYD88,NONE
FALSE,1.81364541348321,1.02294969558716,P47964,P47964,60S ribosomal protein L36,Rpl36,NA,3,12.215,8,4,4,24.1110000610352,24.7649993896484,24.6783008575439,24.2843990325928,23.3495998382568,23.7427005767822,22.736400604248,23.9181995391846,30,MYD88,NONE
FALSE,0.614816142990306,0.668633143107096,P48024;Q9CXU9,P48024;Q9CXU9,Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b,Eif1;Eif1b,NA,3,12.746,5,2,3,16.1294994354248,NA,NA,15.9428997039795,15.9499998092651,15.4216995239258,14.7309999465942,NA,30,MYD88,NONE
FALSE,0.117326638521468,0.484367370605469,P48036,P48036,Annexin A5,Anxa5,NA,14,35.752,8,4,4,10.3740005493164,13.7142000198364,9.53487014770508,14.8010997772217,12.9376001358032,10.2849998474121,9.99610042572021,13.2680006027222,30,MYD88,NONE
TRUE,2.6746221242832,1.09362506866455,P48678,P48678,Prelamin-A/C;Lamin-A/C,Lmna,NA,30,74.237,8,4,4,18.0872993469238,18.5146007537842,18.4971008300781,18.0224990844727,17.2688007354736,17.0928993225098,16.7926998138428,17.5925998687744,30,MYD88,NONE
FALSE,0.787901630501884,0.820075035095215,P48725,P48725,Pericentrin,Pcnt,NA,14,329.46,8,4,4,13.5458002090454,13.8993005752563,14.8603000640869,12.6073999404907,13.0066003799438,13.1686000823975,13.203200340271,12.2540998458862,30,MYD88,NONE
TRUE,1.44471114148645,1.33670020103455,P48760,P48760,"Folylpolyglutamate synthase, mitochondrial",Fpgs,NA,3,64.955,8,4,4,13.2332000732422,13.7833003997803,13.0156002044678,15.1076002120972,12.7855997085571,12.0099000930786,12.5031003952026,12.4942998886108,30,MYD88,NONE
FALSE,1.61384391601912,0.987024784088135,P48962;Q3V132,P48962,ADP/ATP translocase 1,Slc25a4,NA,19,32.904,8,4,4,19.8428993225098,20.0366992950439,20.5093002319336,19.1189002990723,19.1639995574951,18.5499000549316,18.6842994689941,19.1615009307861,30,MYD88,NONE
FALSE,0.292754768603009,0.332233428955078,P49025,P49025,Citron Rho-interacting kinase,Cit,NA,14,235.39,7,4,3,11.9673004150391,12.8831005096436,11.506199836731,12.3886003494263,11.9208002090454,NA,11.1746006011963,12.4667997360229,30,MYD88,NONE
FALSE,1.15308313139152,0.733900547027588,P49135,P49135,TFIIH basal transcription factor complex helicase XPB subunit,Ercc3,NA,16,89.125,8,4,4,17.2180004119873,17.4941997528076,17.7684001922607,16.5284004211426,16.6928005218506,16.36669921875,16.0410995483398,16.9727993011475,30,MYD88,NONE
TRUE,3.54817965962433,1.12587451934814,P49312,P49312,"Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",Hnrnpa1,NA,18,34.196,8,4,4,23.8787002563477,23.8990001678467,24.1627998352051,23.6103000640869,22.5750007629395,22.7886009216309,22.6594009399414,23.024299621582,30,MYD88,NONE
FALSE,0.233280321933453,0.502892255783081,P49615,P49615,Cyclin-dependent-like kinase 5,Cdk5,NA,5,33.288,7,3,4,12.2441005706787,14.1428003311157,14.5924005508423,NA,12.6605997085571,13.7016000747681,11.9709997177124,14.2943000793457,30,MYD88,NONE
FALSE,1.602543309222,0.692150115966797,P49717,P49717,DNA replication licensing factor MCM4,Mcm4,NA,31,96.735,8,4,4,17.3773002624512,17.4384994506836,17.9650001525879,16.9776000976563,17.0102996826172,16.6355991363525,16.4909000396729,16.8530006408691,30,MYD88,NONE
FALSE,1.28394322500548,0.33352518081665,P49718,P49718,DNA replication licensing factor MCM5,Mcm5,NA,36,82.406,8,4,4,20.1515007019043,20.2560005187988,20.323600769043,20.0540008544922,20.0949001312256,19.9381008148193,19.5097007751465,19.9083003997803,30,MYD88,NONE
TRUE,4.77276354827201,3.19454956054688,P49813;Q9JLH8,P49813,Tropomodulin-1,Tmod1,NA,16,40.466,8,4,4,22.2054996490479,22.4456996917725,22.5391998291016,21.9894008636475,19.718900680542,19.1177997589111,18.9029006958008,18.6620006561279,30,MYD88,NONE
FALSE,0.254422761520228,0.27703348795573,P49962,P49962,Signal recognition particle 9 kDa protein,Srp9,NA,3,10.194,6,3,3,17.6231994628906,NA,16.8486003875732,16.1452007293701,16.5305995941162,NA,16.7343997955322,16.5209007263184,30,MYD88,NONE
TRUE,1.78143659738098,1.65892481803894,P50247,P50247,Adenosylhomocysteinase,Ahcy,NA,21,47.688,8,4,4,14.5528001785278,14.7055997848511,13.6303005218506,14.5601997375488,12.2172002792358,13.953200340271,11.9858999252319,12.6569004058838,30,MYD88,NONE
FALSE,0.74363836001804,0.703500270843506,P50580,P50580,Proliferation-associated protein 2G4,Pa2g4,NA,23,43.698,8,4,4,16.5718002319336,18.1758003234863,17.7506008148193,18.4437007904053,16.581600189209,17.4456996917725,16.7660007476807,17.3346004486084,30,MYD88,NONE
FALSE,0.282660772141747,0.503175020217896,P51150,P51150,Ras-related protein Rab-7a,Rab7a,NA,12,23.489,8,4,4,17.3526992797852,17.5650997161865,17.5536003112793,14.700400352478,16.5153999328613,16.5363998413086,15.5678997039795,16.539400100708,30,MYD88,NONE
FALSE,2.01394902819713,0.724174976348877,P51410,P51410,60S ribosomal protein L9,Rpl9,NA,8,21.881,8,4,4,23.5223007202148,23.9902000427246,23.9619998931885,24.0319004058838,23.1991004943848,23.1522006988525,22.7562999725342,23.5020999908447,30,MYD88,NONE
FALSE,0.0497191997078748,0.179266373316446,P51660,P51660,Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2,Hsd17b4,NA,21,79.481,7,3,4,10.0735998153687,NA,11.5506000518799,10.5846004486084,12.5889005661011,11.8808002471924,8.23811054229736,9.52019023895264,30,MYD88,NONE
FALSE,2.82953289264669,0.774049758911133,P51881,P51881,"ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed",Slc25a5,NA,19,32.931,8,4,4,23.3803005218506,23.4740009307861,23.6383991241455,23.1359004974365,22.6830005645752,22.7294006347656,22.3589000701904,22.761100769043,30,MYD88,NONE
TRUE,1.91245830500636,1.52559979756673,P51949,P51949,CDK-activating kinase assembly factor MAT1,Mnat1,NA,3,35.848,6,3,3,14.1866998672485,14.461199760437,15.3428001403809,NA,13.0724000930786,13.2184000015259,13.1231002807617,NA,30,MYD88,NONE
FALSE,0.96660010329724,0.636125564575195,P52293,P52293,Importin subunit alpha-1,Kpna2,NA,18,57.927,8,4,4,17.6275005340576,18.863899230957,18.1742000579834,18.9148006439209,17.6837997436523,17.7120990753174,17.4886989593506,18.1513004302979,30,MYD88,NONE
FALSE,1.40295225713166,0.834024667739868,P52332,P52332,Tyrosine-protein kinase JAK1,Jak1,NA,15,133.37,8,4,4,15.4475002288818,16.0580997467041,16.4069995880127,15.0808000564575,15.1993999481201,14.7630004882813,14.7129001617432,14.9820003509521,30,MYD88,NONE
FALSE,0.414516829608244,-0.604233741760254,P52431,P52431,DNA polymerase delta catalytic subunit,Pold1,NA,32,123.79,7,3,4,14.2300996780396,15.0586996078491,NA,12.6394004821777,14.204400062561,15.0332002639771,14.3375005722046,14.7461004257202,30,MYD88,NONE
TRUE,2.11251338835336,1.12372446060181,P52432,P52432,DNA-directed RNA polymerases I and III subunit RPAC1,Polr1c,NA,8,39.106,8,4,4,18.4526996612549,18.8400001525879,19.18869972229,18.035099029541,17.5251007080078,17.3603992462158,17.2436008453369,17.8924999237061,30,MYD88,NONE
FALSE,2.41471777303431,0.922699928283691,P52479,P52479,Ubiquitin carboxyl-terminal hydrolase 10,Usp10,NA,20,87.021,8,4,4,21.0443000793457,21.0587997436523,21.4463005065918,20.9288997650146,20.1991004943848,20.3731994628906,19.725700378418,20.4895000457764,30,MYD88,NONE
FALSE,0.693974558902841,0.467174530029297,P52480;P53657,P52480,Pyruvate kinase PKM,Pkm,NA,37,57.844,8,4,4,19.824499130249,20.2374000549316,20.0743999481201,20.5049991607666,20.2478008270264,19.9853000640869,18.8941993713379,19.645299911499,30,MYD88,NONE
FALSE,1.618851343713,0.645380020141602,P52633,P52633,Signal transducer and transcription activator 6,Stat6,NA,5,93.496,6,4,2,10.2617998123169,10.6605005264282,10.297080039978,10.1047601699829,9.76230049133301,9.60900974273682,NA,NA,30,MYD88,NONE
TRUE,2.38199297571557,4.22321653366089,P52825,P52825,"Carnitine O-palmitoyltransferase 2, mitochondrial",Cpt2,NA,8,73.98,5,3,2,16.3708000183105,NA,15.2109994888306,15.1056003570557,11.2167997360229,NA,11.4617004394531,NA,30,MYD88,NONE
TRUE,1.19851616390135,1.76992464065552,P52912,P52912,Nucleolysin TIA-1,Tia1,NA,6,42.799,6,2,4,NA,16.3988990783691,14.3718004226685,NA,14.0809001922607,13.1016998291016,13.5106000900269,13.768500328064,30,MYD88,NONE
FALSE,1.09487291781831,0.579874038696289,P53026,P53026,60S ribosomal protein L10a,Rpl10a,NA,12,24.916,8,4,4,25.0697994232178,24.7507991790771,25.7777996063232,24.7248992919922,24.5554008483887,24.4204006195068,24.2115993499756,24.8164005279541,30,MYD88,NONE
FALSE,1.12836403221935,0.998799800872803,P53349,P53349,Mitogen-activated protein kinase kinase kinase 1,Map3k1,NA,12,161.29,8,4,4,15.606499671936,14.9050998687744,16.4158000946045,14.3982000350952,14.7335996627808,14.3081998825073,14.0081005096436,14.2805004119873,30,MYD88,NONE
FALSE,0,5.33377480506897,P53564,P53564,Homeobox protein cut-like 1,Cux1,NA,21,165.59,5,4,1,15.4259996414185,15.6275997161865,16.6341991424561,14.7112998962402,10.2659997940063,NA,NA,NA,30,MYD88,NONE
FALSE,0.0687936164333708,-0.0775754451751709,P53569,P53569,CCAAT/enhancer-binding protein zeta,Cebpz,NA,10,120.26,8,4,4,15.4610996246338,16.3199996948242,16.7924995422363,15.2728996276855,15.9384994506836,16.2483005523682,15.5726003646851,16.3973999023438,30,MYD88,NONE
FALSE,1.2111010156331,0.580549240112305,P53986,P53986,Monocarboxylate transporter 1,Slc16a1,NA,4,53.267,8,4,4,16.5870990753174,17.4690990447998,17.5228004455566,16.8549995422363,16.591100692749,16.5832996368408,16.2280006408691,16.709400177002,30,MYD88,NONE
FALSE,0,1.24399948120117,P53994,P53994,Ras-related protein Rab-2A,Rab2a,NA,11,23.547,4,1,3,15.0859994888306,NA,NA,NA,14.5503997802734,13.4920997619629,13.4835004806519,NA,30,MYD88,NONE
TRUE,0.988160285102361,1.61582016944885,P53995,P53995,Anaphase-promoting complex subunit 1,Anapc1,NA,11,215.99,8,4,4,12.7592000961304,12.9604005813599,13.3234004974365,12.4575004577637,12.3458003997803,12.1157999038696,11.7490005493164,8.82662010192871,30,MYD88,NONE
FALSE,0.885925695315763,0.645674467086792,P53996,P53996,Cellular nucleic acid-binding protein,Cnbp,NA,8,19.592,8,4,4,16.8787994384766,17.6525993347168,16.3540000915527,16.5042991638184,16.5802001953125,15.9816999435425,15.6686000823975,16.5764999389648,30,MYD88,NONE
FALSE,0.20198023708894,-0.445625066757202,P54071,P54071,"Isocitrate dehydrogenase [NADP], mitochondrial",Idh2,NA,16,50.906,6,4,2,12.6082000732422,14.8844003677368,13.0128002166748,14.2451000213623,NA,13.6351003646851,NA,14.6314001083374,30,MYD88,NONE
FALSE,3.18882228589542,0.667724609375,P54103,P54103,"DnaJ homolog subfamily C member 2;DnaJ homolog subfamily C member 2, N-terminally processed",Dnajc2,NA,20,71.721,8,4,4,19.256799697876,19.3642997741699,19.2947006225586,19.1434993743896,18.7049007415771,18.6604995727539,18.3218002319336,18.7012004852295,30,MYD88,NONE
FALSE,0.633373532309008,0.795824766159058,P54276,P54276,DNA mismatch repair protein Msh6,Msh6,NA,18,151.08,8,4,4,13.5306005477905,14.3892002105713,11.665599822998,13.0156002044678,12.4006004333496,12.2644004821777,11.929500579834,12.8232002258301,30,MYD88,NONE
TRUE,2.46722888437983,1.64249547322591,P54279,P54279,Mismatch repair endonuclease PMS2,Pms2,NA,3,95.224,7,3,4,11.4736003875732,11.1427001953125,10.9021005630493,NA,8.89025974273682,9.8814001083374,9.44097995758057,9.90857982635498,30,MYD88,NONE
TRUE,1.32613334283792,1.43092513084412,P54729,P54729,NEDD8 ultimate buster 1,Nub1,NA,9,70.306,6,2,4,13.0136003494263,NA,14.5303001403809,NA,12.5520000457764,12.3804998397827,11.9581003189087,12.47350025177,30,MYD88,NONE
FALSE,0.856111927231469,-1.6494002342224099,P54775,P54775,26S protease regulatory subunit 6B,Psmc4,NA,24,47.408,6,2,4,11.7912998199463,NA,14.0480003356934,NA,15.4490003585815,14.7431001663208,14.4722003936768,13.6119003295898,30,MYD88,NONE
TRUE,2.53715824890086,1.19325041770935,P54822,P54822,Adenylosuccinate lyase,Adsl,NA,21,54.866,8,4,4,17.2581005096436,17.140100479126,17.2175998687744,17.4524002075195,15.8695001602173,16.4722003936768,15.4974994659424,16.4559993743896,30,MYD88,NONE
FALSE,2.26717850482746,1.05087471008301,P54823,P54823,Probable ATP-dependent RNA helicase DDX6,Ddx6,NA,22,54.191,8,4,4,21.455099105835,21.4813003540039,21.8118000030518,20.8514003753662,20.5930995941162,20.2765007019043,19.9671001434326,20.5594005584717,30,MYD88,NONE
FALSE,0,NA,P55194,P55194,SH3 domain-binding protein 1,Sh3bp1,NA,13,74.172,3,0,3,NA,NA,NA,NA,13.19700050354,13.3255996704102,13.5572004318237,NA,30,MYD88,NONE
FALSE,1.16774149545244,1.0535249710083,P55258;Q9DD03;Q9CZT8;P62823;Q8K386;P35276,P55258,Ras-related protein Rab-8A,Rab8a,NA,7,23.668,8,4,4,16.0592994689941,16.9466991424561,16.6291999816895,15.0929002761841,14.9702997207642,15.5873994827271,14.5146999359131,15.4415998458862,30,MYD88,NONE
FALSE,1.49265243545437,0.724424839019775,P56135,P56135,"ATP synthase subunit f, mitochondrial",Atp5j2,NA,3,10.344,8,4,4,20.3679008483887,20.631799697876,21.3794994354248,20.3253993988037,20.1658992767334,20.0342998504639,19.8568000793457,19.7499008178711,30,MYD88,NONE
FALSE,0.53962912345626,-1.41757464408875,P56183,P56183,Ribosomal RNA processing protein 1 homolog A,Rrp1,NA,8,54.776,8,4,4,15.5564002990723,14.9426002502441,16.9643001556396,11.5339002609253,15.5388994216919,16.4503993988037,15.5227003097534,17.1555004119873,30,MYD88,NONE
FALSE,2.03918972194467,0.702925205230713,P56480,P56480,"ATP synthase subunit beta, mitochondrial",Atp5b,NA,28,56.3,8,4,4,18.6494007110596,19.0286998748779,18.5536994934082,19.1054992675781,18.4093990325928,18.1951999664307,17.8022994995117,18.1187000274658,30,MYD88,NONE
FALSE,0.976179861881558,0.385249614715576,P56959,P56959,RNA-binding protein FUS,Fus,NA,12,52.673,8,4,4,23.8468990325928,23.9531002044678,24.3166999816895,23.4330997467041,23.5631999969482,23.3523006439209,23.3668003082275,23.7264995574951,30,MYD88,NONE
FALSE,0.839579330113912,0.633699417114258,P56960,P56960,Exosome component 10,Exosc10,NA,25,100.94,8,4,4,18.0062999725342,18.1649990081787,18.5475006103516,16.9233989715576,17.369800567627,17.1779003143311,16.9318008422852,17.6278991699219,30,MYD88,NONE
FALSE,0.104399843484245,0.0757498741149902,P57716,P57716,Nicastrin,Ncstn,NA,11,78.491,6,2,4,14.8474998474121,NA,15.2793998718262,NA,15.0517997741699,14.9714002609253,14.5994997024536,15.3281002044678,30,MYD88,NONE
TRUE,3.00032421058136,1.12027549743652,P57776,P57776,Elongation factor 1-delta,Eef1d,NA,19,31.293,8,4,4,19.0545997619629,19.5387001037598,19.4950008392334,19.4316997528076,18.3171005249023,18.2829990386963,17.8519992828369,18.586799621582,30,MYD88,NONE
FALSE,1.59289039869643,0.855550289154053,P57780,P57780,Alpha-actinin-4,Actn4,NA,66,104.98,8,4,4,22.3686008453369,22.5414009094238,22.630199432373,21.4423999786377,21.524299621582,21.3509006500244,21.1329002380371,21.5522994995117,30,MYD88,NONE
FALSE,1.02761901274687,0.493425369262695,P57784,P57784,U2 small nuclear ribonucleoprotein A,Snrpa1,NA,10,28.357,8,4,4,22.6340007781982,23.1928005218506,23.4538993835449,23.0205993652344,22.6882991790771,22.5018997192383,22.1411991119385,22.9962005615234,30,MYD88,NONE
FALSE,0.514000908635724,0.403100490570068,P58059,P58059,"28S ribosomal protein S21, mitochondrial",Mrps21,NA,2,10.561,6,2,4,16.6105003356934,NA,17.0352001190186,NA,15.9678001403809,16.4046993255615,16.3162994384766,16.9902000427246,30,MYD88,NONE
FALSE,1.93599374287423,0.801249980926514,P58252,P58252,Elongation factor 2,Eef2,NA,55,95.313,8,4,4,20.0501003265381,20.4762992858887,20.7747993469238,20.6235008239746,19.9104995727539,19.9181995391846,19.2362003326416,19.6548004150391,30,MYD88,NONE
FALSE,1.62607545046118,1.12534968058268,P58334,P58334,Krueppel-like factor 16,Klf16,NA,2,25.652,7,3,4,18.3612995147705,18.7870006561279,18.5520992279053,NA,17.381799697876,16.9055004119873,17.2430000305176,18.2355003356934,30,MYD88,NONE
FALSE,0.913299476346567,0.336750507354736,P58468,P58468,Protein FAM207A,Fam207a,NA,6,24.814,8,4,4,19.6965007781982,19.5636005401611,19.867000579834,19.2243995666504,19.1821002960205,19.4629993438721,18.9169006347656,19.4424991607666,30,MYD88,NONE
FALSE,0.385067867064599,0.408750057220459,P58501,P58501,PAX3- and PAX7-binding protein 1,Paxbp1,NA,11,104.83,8,4,4,15.0770998001099,13.7135000228882,14.2544002532959,14.6524000167847,13.6374998092651,15.0872001647949,13.5328998565674,13.8048000335693,30,MYD88,NONE
TRUE,1.76173376384043,1.5806409517924,P58742,P58742,Aladin,Aaas,NA,8,59.43,7,4,3,18.5888996124268,19.0139999389648,19.3104000091553,17.6789989471436,17.0321006774902,16.7441997528076,NA,17.4260005950928,30,MYD88,NONE
TRUE,2.88427734698321,4.2020001411438,P58771,P58771,Tropomyosin alpha-1 chain,Tpm1,NA,8,32.68,8,4,4,20.3117008209229,21.3834991455078,21.7574996948242,19.130500793457,16.6443004608154,15.6087999343872,17.6224994659424,15.8996000289917,30,MYD88,NONE
FALSE,0.261712785788814,0.659099817276001,P58854,P58854,Gamma-tubulin complex component 3,Tubgcp3,NA,8,103.47,8,4,4,13.3077001571655,10.4237003326416,13.5644998550415,13.2027997970581,10.7890996932983,10.6626005172729,12.9356002807617,13.4750003814697,30,MYD88,NONE
TRUE,1.4226386571103,2.25714516639709,P58871,P58871,182 kDa tankyrase-1-binding protein,Tnks1bp1,NA,16,181.82,8,4,4,12.7104005813599,13.3121004104614,13.5149002075195,12.5092000961304,11.3510999679565,8.31812000274658,11.6314001083374,11.7174005508423,30,MYD88,NONE
FALSE,0.696598359923981,0.332774639129639,P59326,P59326,YTH domain-containing family protein 1,Ythdf1,NA,11,60.878,8,4,4,19.2521991729736,19.5974998474121,20.0391006469727,19.2029991149902,19.2357006072998,19.283899307251,18.8234996795654,19.4176006317139,30,MYD88,NONE
FALSE,0.421168136553251,-1.37189181645711,P59328,P59328,WD repeat and HMG-box DNA-binding protein 1,Wdhd1,NA,21,124.25,7,3,4,10.4684000015259,10.5537004470825,NA,14.7557001113892,13.9821004867554,11.4275999069214,13.3149003982544,14.466700553894,30,MYD88,NONE
FALSE,0.0213848735073101,-0.0566251277923584,P59708,P59708,Splicing factor 3B subunit 6,Sf3b6,NA,3,14.585,8,4,4,15.4735994338989,15.671199798584,17.8866004943848,14.6971998214722,16.8677005767822,14.5904998779297,17.0436992645264,15.453200340271,30,MYD88,NONE
TRUE,4.06729507106641,2.67934942245483,P59999,P59999,Actin-related protein 2/3 complex subunit 4,Arpc4,NA,11,19.667,8,4,4,24.0345993041992,24.1417007446289,24.5480003356934,23.3470993041992,21.743200302124,21.1420001983643,21.1396007537842,21.3292007446289,30,MYD88,NONE
FALSE,1.4930862082132,0.984625339508057,P60122,P60122,RuvB-like 1,Ruvbl1,NA,20,50.213,8,4,4,19.3269004821777,19.592399597168,19.3465003967285,18.3234004974365,18.1424007415771,18.3267002105713,17.5797996520996,18.6017990112305,30,MYD88,NONE
FALSE,2.61290872821545,0.941999912261963,P60229,P60229,Eukaryotic translation initiation factor 3 subunit E,Eif3e,NA,23,52.22,8,4,4,19.9615001678467,20.07200050354,20.4253005981445,19.5737991333008,19.1895999908447,19.0925006866455,18.8710994720459,19.111400604248,30,MYD88,NONE
FALSE,0.0675196747161395,0.0407582918802891,P60330,P60330,Separin,Espl1,NA,13,233.03,7,3,4,14.8101005554199,14.3979005813599,14.8599996566772,NA,15.0864000320435,14.5334005355835,14.53480052948,14.4397001266479,30,MYD88,NONE
FALSE,0.583154413705787,-0.417624950408936,P60335,P60335,Poly(rC)-binding protein 1,Pcbp1,NA,16,37.497,8,4,4,20.0970001220703,19.8589992523193,19.7219009399414,18.6730003356934,20.0009002685547,20.0389003753662,19.6984004974365,20.2831993103027,30,MYD88,NONE
FALSE,3.36003623234952,0.787022590637207,P60670,P60670,Nuclear protein localization protein 4 homolog,Nploc4,NA,11,68.016,8,4,4,10.8990001678467,10.8493003845215,11.1195001602173,10.7372999191284,10.0390996932983,10.2871999740601,9.93150043487549,10.1992101669312,30,MYD88,NONE
TRUE,2.85133698367596,1.57197523117065,P60710,P60710,"Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed",Actb,NA,31,41.736,8,4,4,28.1436004638672,28.0659999847412,28.6186008453369,27.2800998687744,26.5219993591309,26.378999710083,26.3609008789063,26.558500289917,30,MYD88,NONE
FALSE,0.365533846165173,-0.986916700998941,P60762,P60762,Mortality factor 4-like protein 1,Morf4l1,NA,9,41.492,5,2,3,NA,14.6462001800537,15.0024995803833,NA,NA,17.201099395752,14.3115005493164,15.921199798584,30,MYD88,NONE
FALSE,0,NA,P60766;Q8R527;Q9ER71,P60766,Cell division control protein 42 homolog,Cdc42,NA,9,21.258,4,0,4,NA,NA,NA,NA,16.9818000793457,10.8401002883911,13.1340999603271,12.2356004714966,30,MYD88,NONE
FALSE,0.688439985485728,-1.14055037498474,P60824,P60824,Cold-inducible RNA-binding protein,Cirbp,NA,3,18.607,8,4,4,15.1822996139526,14.4100999832153,17.7322998046875,15.2673997879028,17.2252006530762,17.0205993652344,15.7418003082275,17.1667003631592,30,MYD88,NONE
FALSE,2.46235390526825,0.963075160980225,P60843,P60843,Eukaryotic initiation factor 4A-I,Eif4a1,NA,25,46.153,8,4,4,21.3612995147705,21.9148998260498,21.7168998718262,21.3423004150391,20.9062995910645,20.8451995849609,20.4503993988037,20.2812004089355,30,MYD88,NONE
FALSE,1.05138540120924,0.442899227142334,P60867,P60867,40S ribosomal protein S20,Rps20,NA,5,13.373,8,4,4,25.3071994781494,25.2378997802734,25.8369998931885,25.1534004211426,25.059700012207,24.857400894165,24.5596008300781,25.2872009277344,30,MYD88,NONE
TRUE,3.84196816639047,2.69397497177124,P61161,P61161,Actin-related protein 2,Actr2,NA,12,44.76,8,4,4,22.8551998138428,22.9974002838135,23.5160999298096,22.1292991638184,20.5382995605469,19.9498996734619,19.994499206543,20.2394008636475,30,MYD88,NONE
FALSE,0.248815973734672,0.383025169372559,P61211,P61211,ADP-ribosylation factor-like protein 1,Arl1,NA,6,20.411,8,4,4,15.5966997146606,16.5879993438721,18.0890998840332,16.1261005401611,16.9111003875732,16.3456993103027,15.3382997512817,16.2726993560791,30,MYD88,NONE
FALSE,0.470858855584574,0.322299480438232,P61222,P61222,ATP-binding cassette sub-family E member 1,Abce1,NA,25,67.314,8,4,4,16.6590995788574,17.32200050354,17.8754997253418,17.4795989990234,17.3693008422852,16.7553997039795,16.6590995788574,17.2632007598877,30,MYD88,NONE
