Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Mol..weight.[kDa],Peptides,Valid.values,Valid.values.15.min,Valid.values.unstim,Myd88.15.min.1.neu,MyD88.15.min.2.neu,MyD88.15.min.3.neu,MyD88.15.min.4.neu,MyD88.unstim.2.neu,MyD88.unstim.3.neu,MyD88.unstim.4.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.206438793957159,-0.301866610844931,Q07797,Q07797,Galectin-3-binding protein,Lgals3bp,NA,64.49,2,11,4,3,12.0792856216431,12.7565860748291,10.7107858657837,11.416485786438,11.6135854721069,11.9112863540649,12.6030855178833,15,MYD88,NONE
TRUE,2.28717281735563,-0.884966691335041,Q07832,Q07832,Serine/threonine-protein kinase PLK1,Plk1,NA,68.3,14,12,4,4,17.3154850006104,17.4011859893799,16.8309860229492,17.09108543396,18.1482849121094,18.2021865844727,17.7834854125977,15,MYD88,NONE
FALSE,0,NA,Q08189,Q08189,Protein-glutamine gamma-glutamyltransferase E;Protein-glutamine gamma-glutamyltransferase E 50 kDa catalytic chain;Protein-glutamine gamma-glutamyltransferase E 27 kDa non-catalytic chain,Tgm3,NA,77.308,1,4,0,4,NA,NA,NA,NA,15.0091857910156,12.4869861602783,10.0855159759521,15,MYD88,NONE
TRUE,2.57831776973408,-2.22279993693034,Q08288,Q08288,Cell growth-regulating nucleolar protein,Lyar,NA,43.735,16,12,4,4,20.8387851715088,21.47678565979,20.8642864227295,20.802885055542,23.5243854522705,23.7479858398438,22.3830852508545,15,MYD88,NONE
TRUE,1.43782221858707,-1.10140013694763,Q08297,Q08297,DNA repair protein RAD51 homolog 1,Rad51,NA,36.971,2,11,4,3,12.7780857086182,14.0018854141235,12.790885925293,12.751485824585,14.4805860519409,13.9141855239868,14.1511859893799,15,MYD88,NONE
FALSE,0.222709411884912,0.496683200200399,Q08639,Q08639,Transcription factor Dp-1,Tfdp1,NA,45.23,4,12,4,4,15.9202852249146,15.4843854904175,13.7572860717773,13.2133855819702,13.0863857269287,14.704686164856,14.5003852844238,15,MYD88,NONE
TRUE,2.63175319956845,-0.885558605194092,Q08943,Q08943,FACT complex subunit SSRP1,Ssrp1,NA,80.859,10,11,4,3,16.7313861846924,16.8248863220215,16.3663864135742,16.7223854064941,17.6739864349365,17.6576862335205,17.3087863922119,15,MYD88,NONE
FALSE,0.874898053451364,0.959325075149536,Q09143,Q09143,High affinity cationic amino acid transporter 1,Slc7a1,NA,67.091,1,8,4,2,13.4079856872559,13.1092863082886,13.7755861282349,13.7851858139038,11.8277854919434,13.2925863265991,NA,15,MYD88,NONE
FALSE,2.3935964446732,-0.725316445032755,Q09200,Q09200,"Beta-1,4 N-acetylgalactosaminyltransferase 1",B4galnt1,NA,59.211,2,11,4,3,12.9348859786987,13.3313856124878,13.0150861740112,12.8491859436035,13.9334859848022,13.6648855209351,13.6754856109619,15,MYD88,NONE
TRUE,1.60655144267379,-1.34907460212708,Q09XV5,Q09XV5,Chromodomain-helicase-DNA-binding protein 8,Chd8,NA,290.84,21,12,4,4,15.9818859100342,16.5286865234375,15.0710859298706,15.5579853057861,17.3651847839355,17.4162864685059,16.6204853057861,15,MYD88,NONE
TRUE,1.99689562818277,-1.77295891443888,Q0P678,Q0P678,Zinc finger CCCH domain-containing protein 18,Zc3h18,NA,105.69,7,11,4,3,16.6004848480225,16.8720855712891,15.9492855072021,16.0555858612061,18.8187866210938,18.2488861083984,17.3592853546143,15,MYD88,NONE
TRUE,2.90469707136109,-1.0050999323527,Q0VBD2,Q0VBD2,Protein MCM10 homolog,Mcm10,NA,98.405,12,12,4,4,16.5397853851318,16.3445854187012,16.245885848999,16.135684967041,17.5859851837158,17.2558860778809,17.1228847503662,15,MYD88,NONE
TRUE,1.87579801177239,-1.55074183146159,Q0VBL3,Q0VBL3,NA,Rbm15,NA,105.72,22,12,4,4,17.8888854980469,18.7127857208252,17.3013858795166,17.7773857116699,19.9005851745605,19.5363864898682,18.9755859375,15,MYD88,NONE
TRUE,2.85818699886081,-2.21775007247925,Q0VEE6,Q0VEE6,Zinc finger protein 800,Znf800,NA,74.812,16,12,4,4,16.6029853820801,17.362886428833,16.3808860778809,16.1789855957031,19.0517864227295,19.0361862182617,18.4595851898193,15,MYD88,NONE
FALSE,0.332070969239647,-0.22664999961853,Q0VGY8,Q0VGY8,Protein TANC1,Tanc1,NA,200.8,14,12,4,4,13.6994857788086,14.1063852310181,13.1253862380981,13.167685508728,13.6874856948853,13.9319858551025,13.6346855163574,15,MYD88,NONE
FALSE,0.112852201574165,0.26270834604899,Q11011,Q11011,Puromycin-sensitive aminopeptidase,Npepps,NA,103.32,6,12,4,4,9.38228607177734,11.7511863708496,10.531286239624,12.5504856109619,10.2857360839844,11.2641859054565,10.8233861923218,15,MYD88,NONE
TRUE,3.27422767171392,-1.69928296407064,Q14AX6,Q14AX6,Cyclin-dependent kinase 12,Cdk12,NA,163.68,9,11,4,3,13.4601860046387,13.1599855422974,12.7327861785889,13.1543855667114,15.0747852325439,14.8404855728149,14.5630855560303,15,MYD88,NONE
TRUE,2.77144104313457,-1.9543096224467,Q14B71,Q14B71,Cell division cycle-associated protein 2,Cdca2,NA,106.36,31,12,4,4,16.5521850585938,17.4761848449707,16.5281848907471,16.6514854431152,18.9668865203857,18.9622859954834,18.339786529541,15,MYD88,NONE
TRUE,2.13801267734936,-1.76483376820882,Q14C51,Q14C51,"Pentatricopeptide repeat domain-containing protein 3, mitochondrial",Ptcd3,NA,77.795,11,11,4,3,14.2428855895996,15.506085395813,14.0960855484009,15.1064853668213,16.5729866027832,16.3873863220215,16.5477848052979,15,MYD88,NONE
TRUE,2.07426083907323,-1.41381629308065,Q1HFZ0,Q1HFZ0,tRNA (cytosine(34)-C(5))-methyltransferase,Nsun2,NA,85.451,34,12,4,4,18.3913860321045,19.0045852661133,18.2945861816406,18.0687866210938,20.1621856689453,20.1146850585938,19.284086227417,15,MYD88,NONE
TRUE,2.37039487449398,-2.57649151484171,Q2KHI9,Q2KHI9,DNA helicase MCM9,Mcm9,NA,125.81,3,11,4,3,10.4919862747192,10.0378856658936,10.6240863800049,9.59188556671143,13.5798854827881,12.9266862869263,11.7822856903076,15,MYD88,NONE
TRUE,2.65808068195983,1.15287478764852,Q2KN98,Q2KN98,Cytospin-A,Specc1l,NA,124.49,35,12,4,4,19.2462863922119,19.5226860046387,18.7414855957031,19.2601852416992,18.1563854217529,18.012186050415,17.9507865905762,15,MYD88,NONE
TRUE,0.93972384076262,1.65481336911519,Q2NL51,Q2NL51,Glycogen synthase kinase-3 alpha,Gsk3a,NA,51.66,3,11,4,3,13.9138860702515,14.5084857940674,12.1923856735229,13.4621858596802,11.7281856536865,13.2612857818604,10.603796005249,15,MYD88,NONE
TRUE,1.22860394257846,-2.80729222297668,Q2TBA3,Q2TBA3,Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog,Malt1,NA,93.215,5,11,4,3,11.3108863830566,11.4784860610962,8.54751586914063,11.4016857147217,NA,13.6334857940674,13.3503856658936,15,MYD88,NONE
TRUE,2.62475611588804,-2.34016640981038,Q2VPQ9,Q2VPQ9,Chromatin modification-related protein MEAF6,Meaf6,NA,21.649,3,11,4,3,15.2382860183716,13.9057855606079,13.9277858734131,14.9364852905273,16.6811847686768,16.9708862304688,16.8746852874756,15,MYD88,NONE
FALSE,1.00369876806924,-0.41990844408671,Q2YDW2,Q2YDW2,Protein misato homolog 1,Msto1,NA,61.23,4,11,4,3,14.1175861358643,14.4537858963013,14.3468856811523,14.2097854614258,15.1231861114502,14.6283855438232,14.3541860580444,15,MYD88,NONE
FALSE,0.14454964181486,-0.124958117802938,Q3TBD2,Q3TBD2,Minor histocompatibility protein HA-1,Hmha1,NA,122.9,7,11,4,3,14.3182859420776,14.7341861724854,14.179386138916,13.6383857727051,14.7659854888916,14.2437858581543,14.017786026001,15,MYD88,NONE
TRUE,1.526819948692,-1.50017468134562,Q3TBW2,Q3TBW2,"39S ribosomal protein L10, mitochondrial",Mrpl10,NA,29.395,2,10,4,3,13.4290857315063,14.0286855697632,12.6637859344482,12.2348861694336,14.7033853530884,14.8480854034424,14.2163858413696,15,MYD88,NONE
TRUE,1.73623673662212,-1.17784984906515,Q3TC46,Q3TC46,Protein PAT1 homolog 1,Patl1,NA,86.769,6,11,4,3,13.6916856765747,13.1247863769531,12.5766859054565,13.2265863418579,14.1279859542847,14.8295860290527,14.0407857894897,15,MYD88,NONE
FALSE,0,0.890224933624268,Q3TCJ8,Q3TCJ8,Coiled-coil domain-containing protein 69,Ccdc69,NA,23.296,1,7,4,1,12.1129856109619,12.7103862762451,12.6053857803345,13.9672861099243,NA,NA,11.9587860107422,15,MYD88,NONE
FALSE,0.195075308710488,-0.395383358001709,Q3TDN2,Q3TDN2,FAS-associated factor 2,Faf2,NA,52.471,4,8,4,3,15.7609853744507,14.0268859863281,15.5518856048584,13.5787858963013,15.7157859802246,14.0316858291626,15.6275854110718,15,MYD88,NONE
TRUE,2.77201090009461,-1.78050939242045,Q3TDQ1,Q3TDQ1,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,Stt3b,NA,93.245,10,12,4,4,16.3807849884033,16.3112850189209,16.115385055542,15.4297857284546,18.0823860168457,17.9071865081787,17.5298862457275,15,MYD88,NONE
TRUE,2.45252135305328,-1.95132493972778,Q3TEA8,Q3TEA8,Heterochromatin protein 1-binding protein 3,Hp1bp3,NA,60.866,18,12,4,4,19.6338863372803,20.2475852966309,19.050386428833,19.2827854156494,21.7452850341797,21.7819862365723,20.9876861572266,15,MYD88,NONE
TRUE,1.8419241568863,-1.53039248784383,Q3TFK5,Q3TFK5,G patch domain-containing protein 4,Gpatch4,NA,46.553,11,12,4,4,17.108585357666,17.7981853485107,16.7764854431152,16.9909858703613,19.2254867553711,18.9288864135742,17.9424858093262,15,MYD88,NONE
TRUE,3.73246166459025,0.858883539835613,Q3THE2,Q3THE2,Myosin regulatory light chain 12B,Myl12b,NA,19.779,17,12,4,4,25.2046852111816,25.2528858184814,25.1428852081299,25.4008865356445,24.5239849090576,24.2882862091064,24.3620853424072,15,MYD88,NONE
TRUE,0.976336303673769,-1.18620840708415,Q3THG9,Q3THG9,Alanyl-tRNA editing protein Aarsd1,Aarsd1,NA,44.97,1,11,4,3,11.9016857147217,10.643385887146,10.2897863388062,12.4223861694336,12.3892860412598,12.6231861114502,12.489086151123,15,MYD88,NONE
FALSE,0.16457748960091,0.127033392588297,Q3THK7,Q3THK7,GMP synthase [glutamine-hydrolyzing],Gmps,NA,76.723,9,11,4,3,14.7629852294922,14.5864858627319,14.6058855056763,14.8717861175537,14.830885887146,13.9083852767944,14.9999856948853,15,MYD88,NONE
FALSE,0.0397903327259087,0.0368744532267264,Q3THS6,Q3THS6,S-adenosylmethionine synthase isoform type-2,Mat2a,NA,43.688,8,12,4,4,17.3136863708496,16.8312854766846,16.2753849029541,16.4994850158691,16.298885345459,17.0083866119385,16.7719860076904,15,MYD88,NONE
TRUE,2.06477904047096,-1.04445028305054,Q3TIV5,Q3TIV5,Zinc finger CCCH domain-containing protein 15,Zc3h15,NA,48.327,6,12,4,4,16.1143856048584,15.8931856155396,15.7374858856201,15.2770853042603,16.9848861694336,16.937385559082,16.4776859283447,15,MYD88,NONE
TRUE,1.2920853606611,-1.1392830212911,Q3TIX9,Q3TIX9,U4/U6.U5 tri-snRNP-associated protein 2,Usp39,NA,65.146,2,11,4,3,12.7137861251831,13.1869859695435,13.0133857727051,14.3279857635498,14.8227853775024,14.2275857925415,14.2990856170654,15,MYD88,NONE
TRUE,1.80527258916707,-1.98074944814046,Q3TJM4,Q3TJM4,Centromere protein T,Cenpt,NA,56.242,6,11,4,3,14.0906858444214,13.1282863616943,13.5896863937378,12.0142860412598,15.2356853485107,15.5119857788086,14.811785697937,15,MYD88,NONE
TRUE,1.72441998200593,-1.62226661046346,Q3TJZ6,Q3TJZ6,Protein FAM98A,Fam98a,NA,55.055,15,12,4,4,19.7733860015869,21.0535850524902,19.3544864654541,19.805685043335,22.0144863128662,21.6207847595215,21.2218856811523,15,MYD88,NONE
TRUE,2.95311515459984,-1.71785799662272,Q3TKT4,Q3TKT4,Transcription activator BRG1,Smarca4,NA,181.43,25,12,4,4,17.5254859924316,17.5761852264404,17.0153865814209,16.7115859985352,19.0322856903076,18.9828853607178,18.7598857879639,15,MYD88,NONE
FALSE,0,NA,Q3TL26,Q3TL26,"Dimethyladenosine transferase 2, mitochondrial",Tfb2m,NA,45.863,1,4,4,0,11.8847856521606,12.124285697937,11.162486076355,11.3469858169556,NA,NA,NA,15,MYD88,NONE
TRUE,2.67674944295689,-1.88261620203654,Q3TLH4,Q3TLH4,Protein PRRC2C,Prrc2c,NA,310.89,50,12,4,4,17.6132850646973,18.2977867126465,17.4359855651855,17.6190853118896,20.0154857635498,19.7683849334717,19.0885848999023,15,MYD88,NONE
FALSE,0.840984150075954,-1.0248749256134,Q3TLR7,Q3TLR7,Denticleless protein homolog,Dtl,NA,79.13,3,12,4,4,13.4737863540649,14.2281856536865,13.6124858856201,13.1763858795166,15.0407857894897,15.4970855712891,13.4048862457275,15,MYD88,NONE
TRUE,1.97298783092664,-2.01496640841166,Q3TRM4,Q3TRM4,Neuropathy target esterase,Pnpla6,NA,149.54,8,11,4,3,12.7897863388062,13.5912857055664,11.8926858901978,11.8777856826782,14.7203855514526,14.7349853515625,14.2031860351563,15,MYD88,NONE
FALSE,1.14169510667816,-0.823491732279459,Q3TSG4,Q3TSG4,RNA demethylase ALKBH5,Alkbh5,NA,44.41,5,11,4,3,15.5911855697632,14.7163858413696,15.25208568573,14.2121858596802,15.7133855819702,15.6938858032227,15.8920860290527,15,MYD88,NONE
FALSE,0.916469289787301,-0.501124540964764,Q3TUH1,Q3TUH1,"Phosphatidate cytidylyltransferase, mitochondrial",Tamm41,NA,37.827,4,12,4,4,15.9344854354858,15.9999856948853,16.3678855895996,15.6306858062744,16.2429847717285,16.2468852996826,16.963285446167,15,MYD88,NONE
FALSE,0.0810343315906517,-0.151899814605713,Q3TW96,Q3TW96,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,Uap1l1,NA,56.613,2,8,4,2,10.5261859893799,10.9797859191895,9.10912609100342,10.5570859909058,10.0324058532715,NA,10.8574857711792,15,MYD88,NONE
TRUE,3.22330021661493,-2.101500193278,Q3TWW8,Q3TWW8,Serine/arginine-rich splicing factor 6,Srsf6,NA,39.025,9,12,4,4,21.6313858032227,22.3218860626221,21.3667850494385,21.5338859558105,23.9352855682373,23.9685859680176,23.5410861968994,15,MYD88,NONE
FALSE,0.523498348630096,0.293783664703369,Q3TXS7,Q3TXS7,26S proteasome non-ATPase regulatory subunit 1,Psmd1,NA,105.73,9,11,4,3,14.7579860687256,14.6147861480713,14.4146852493286,14.7830858230591,14.8500852584839,13.8859853744507,14.3104858398438,15,MYD88,NONE
FALSE,1.14286627248068,-0.728816429773966,Q3TYA6,Q3TYA6,M-phase phosphoprotein 8,Mphosph8,NA,97.466,4,11,4,3,13.4063863754272,14.2442855834961,13.2544860839844,13.6885852813721,14.5119857788086,14.6852855682373,13.9344854354858,15,MYD88,NONE
TRUE,2.35729217782615,-2.24795039494832,Q3TZX8,Q3TZX8,Polynucleotide 5-hydroxyl-kinase NOL9,Nol9,NA,80.839,13,11,4,3,16.9518852233887,17.9422855377197,16.5649852752686,16.7085857391357,19.7271862030029,19.4860858917236,18.6563854217529,15,MYD88,NONE
TRUE,2.42230286942354,-1.24406623840332,Q3TZZ7,Q3TZZ7,Extended synaptotagmin-2,Esyt2,NA,94.138,12,12,4,4,15.8203859329224,16.0929851531982,15.5603857040405,15.6357860565186,17.249885559082,17.2704849243164,16.5439853668213,15,MYD88,NONE
FALSE,0.260373212217602,0.728235006332397,Q3U0J8,Q3U0J8,TBC1 domain family member 2B,Tbc1d2b,NA,109.95,2,10,4,2,10.906886100769,8.69406604766846,11.0685863494873,10.8765859603882,8.47900581359863,NA,10.8375864028931,15,MYD88,NONE
FALSE,1.21886438575483,-0.916674772898357,Q3U0V1,Q3U0V1,Far upstream element-binding protein 2,Khsrp,NA,76.775,18,12,4,4,17.4269847869873,18.4804859161377,17.3861865997314,17.6215858459473,19.0551853179932,18.7545852661133,18.1266860961914,15,MYD88,NONE
TRUE,0.753001051957655,-1.61463308334351,Q3U186,Q3U186,"Probable arginine--tRNA ligase, mitochondrial",Rars2,NA,65.335,4,11,4,3,13.9223861694336,14.3897857666016,10.6238861083984,12.5466861724854,14.8917856216431,13.9501857757568,14.6139860153198,15,MYD88,NONE
TRUE,2.13547502597488,-1.46763261159261,Q3U1G5,Q3U1G5,Interferon-stimulated 20 kDa exonuclease-like 2,Isg20l2,NA,41.019,11,12,4,4,18.5031852722168,18.9479866027832,17.766284942627,18.4204864501953,20.0486850738525,20.1202850341797,19.4623851776123,15,MYD88,NONE
FALSE,1.38306119301394,-0.711467107137043,Q3U1J4,Q3U1J4,DNA damage-binding protein 1,Ddb1,NA,126.85,12,12,4,4,15.6806859970093,15.7026853561401,14.8760852813721,15.0688858032227,15.9157857894897,16.2136859893799,16.0011863708496,15,MYD88,NONE
FALSE,0,NA,Q3U1V6,Q3U1V6,Ubiquitin-conjugating enzyme E2 variant 3,Uevld,NA,51.681,1,4,3,0,11.9955863952637,12.415885925293,NA,10.8514862060547,NA,NA,NA,15,MYD88,NONE
TRUE,1.00771578483237,-1.45480839411418,Q3U214,Q3U214,Microtubule-associated serine/threonine-protein kinase 3,Mast3,NA,144.17,5,11,4,3,12.8881855010986,13.9834852218628,12.2725858688354,11.1245861053467,14.1817855834961,14.1560859680176,13.7281856536865,15,MYD88,NONE
TRUE,2.19371680876216,-1.61289978027344,Q3U2K0,Q3U2K0,Protein FAM193B,Fam193b,NA,95.083,7,12,4,4,15.3570852279663,16.1396865844727,14.9710855484009,14.8524856567383,17.1843852996826,16.8413848876953,16.803186416626,15,MYD88,NONE
FALSE,1.41308535577322,-0.906367063522339,Q3U319,Q3U319,E3 ubiquitin-protein ligase BRE1B,Rnf40,NA,113.97,2,11,4,3,12.0358858108521,12.5391855239868,11.7824859619141,12.9283857345581,13.4888858795166,13.1900863647461,13.0045862197876,15,MYD88,NONE
TRUE,0.798639673837495,-1.40971716245016,Q3U3I9,Q3U3I9,Zinc finger protein 865,Znf865,NA,111.67,2,12,4,4,10.0687856674194,13.4240856170654,11.4872856140137,11.4799861907959,13.6147861480713,12.7770862579346,12.6823863983154,15,MYD88,NONE
FALSE,0.265042364017511,-0.251015186309814,Q3U3T8,Q3U3T8,WD repeat-containing protein 62,Wdr62,NA,167.28,2,11,4,3,10.7358856201172,11.0939855575562,11.2725858688354,11.6891860961914,11.705286026001,10.7288055419922,11.9126863479614,15,MYD88,NONE
TRUE,2.5096963293694,-0.84201653798421106,Q3U5C7;Q80VL3,Q3U5C7,Prickle-like protein 1,Prickle1,NA,94.13,18,12,4,4,18.5002861022949,18.7528858184814,18.1995849609375,18.3121852874756,19.2407855987549,19.4364852905273,19.1724853515625,15,MYD88,NONE
TRUE,2.99594081089393,-1.93689195315043,Q3U6K5,Q3U6K5,Spermatogenesis-associated protein 6,Spata6,NA,56.101,9,12,4,4,14.4181852340698,14.8126859664917,14.0658855438232,14.2854852676392,16.6241855621338,16.5480861663818,15.8250856399536,15,MYD88,NONE
TRUE,2.04977015331628,-0.885183016459148,Q3U6N9,Q3U6N9,UPF0488 protein C8orf33 homolog,NA,NA,24.464,4,12,4,4,17.4465866088867,17.8253860473633,17.1131858825684,17.0613861083984,18.2738857269287,18.319486618042,18.1470851898193,15,MYD88,NONE
FALSE,0.0779029620225973,0.0646581649780273,Q3U7R1,Q3U7R1,Extended synaptotagmin-1,Esyt1,NA,121.55,7,11,4,3,14.43958568573,15.2388858795166,14.2786855697632,14.630485534668,14.702486038208,14.838885307312,14.2053861618042,15,MYD88,NONE
TRUE,2.4390787286685,-1.78422514597575,Q3U821,Q3U821,NA,Wdr75,NA,94.036,26,12,4,4,17.5634860992432,18.1310863494873,16.9133853912354,17.6754856109619,19.5886859893799,19.548885345459,18.9276866912842,15,MYD88,NONE
TRUE,1.94003939571708,-1.45934104919434,Q3U9G9,Q3U9G9,Lamin-B receptor,Lbr,NA,71.439,11,12,4,4,19.6790866851807,20.4487857818604,19.179386138916,19.5735855102539,21.4846858978271,21.3569850921631,20.696985244751,15,MYD88,NONE
FALSE,1.01548140435094,0.296258131663004,Q3UA06,Q3UA06,Pachytene checkpoint protein 2 homolog,Trip13,NA,48.376,7,11,4,3,15.3276853561401,15.2125854492188,15.4809856414795,15.6851854324341,14.9710855484009,15.1183853149414,15.301586151123,15,MYD88,NONE
TRUE,2.41994966565192,-1.48158327738444,Q3UB74,Q3UB74,Transforming growth factor beta regulator 1,Tbrg1,NA,44.881,3,11,4,3,17.8008861541748,17.5317859649658,17.3328857421875,17.3161849975586,19.3255863189697,19.2447853088379,18.3606853485107,15,MYD88,NONE
FALSE,0.49285485969082,0.678590297698975,Q3UDE2,Q3UDE2,Tubulin--tyrosine ligase-like protein 12,Ttll12,NA,74.042,3,7,4,2,10.8182859420776,12.6850862503052,11.4014863967896,11.9868860244751,11.0926055908203,NA,10.9960861206055,15,MYD88,NONE
FALSE,0.887915515591036,-0.998041550318399,Q3UE31,Q3UE31,Uncharacterized protein KIAA0930 homolog,NA,NA,45.96,2,10,4,3,12.2728862762451,13.2574863433838,11.7253856658936,11.9702863693237,14.1575860977173,12.6063861846924,13.1496858596802,15,MYD88,NONE
FALSE,1.62254670568464,-0.886066277821858,Q3UEB3,Q3UEB3,Poly(U)-binding-splicing factor PUF60,Puf60,NA,60.248,12,12,4,4,17.4832859039307,18.1499862670898,17.4706859588623,17.397985458374,18.7592849731445,18.6973857879639,18.0779857635498,15,MYD88,NONE
TRUE,1.02950317456917,-1.6635168393453,Q3UFB2,Q3UFB2,Box C/D snoRNA protein 1,Znhit6,NA,52.212,5,11,4,3,14.7219858169556,14.9843854904175,12.5027856826782,12.5885858535767,15.4844856262207,15.5845861434937,15.0197858810425,15,MYD88,NONE
TRUE,1.77122517804904,-1.58226648966471,Q3UFM5,Q3UFM5,Nucleolar MIF4G domain-containing protein 1,Nom1,NA,95.959,19,12,4,4,16.4399852752686,17.2890853881836,16.4147853851318,16.3968849182129,18.733585357666,18.5766849517822,17.3420848846436,15,MYD88,NONE
FALSE,0,-1.55032968521118,Q3UFS0,Q3UFS0,Protein zyg-11 homolog B,Zyg11b,NA,83.99,2,6,4,1,8.98411560058594,9.23914623260498,7.8351354598999,9.94198608398438,NA,10.55042552948,NA,15,MYD88,NONE
FALSE,0.0299990216596178,-0.107700030008951,Q3UFS4,Q3UFS4,G patch domain-containing protein 11,Gpatch11,NA,30.608,1,8,2,3,15.3122854232788,12.6606855392456,NA,NA,14.2237854003906,13.1615858078003,14.8971853256226,15,MYD88,NONE
TRUE,1.1434437817832,-1.40064986546834,Q3UFY0,Q3UFY0,Ribosomal RNA processing protein 36 homolog,Rrp36,NA,28.588,4,11,4,3,16.0658855438232,15.9706859588623,14.259485244751,14.1948852539063,16.396785736084,16.6442852020264,16.5290851593018,15,MYD88,NONE
TRUE,2.29790841280246,-1.79909205436707,Q3UFY8,Q3UFY8,Mitochondrial ribonuclease P protein 1,Trmt10c,NA,48.385,7,11,4,3,16.0711860656738,15.9172859191895,15.1589860916138,15.2535858154297,17.6914863586426,17.731086730957,16.7754859924316,15,MYD88,NONE
FALSE,0,NA,Q3UGC7;Q66JS6,Q3UGC7;Q66JS6,Eukaryotic translation initiation factor 3 subunit J-A;Eukaryotic translation initiation factor 3 subunit J-B,Eif3j1;Eif3j2,NA,29.343,1,6,4,0,12.7234859466553,13.7162857055664,13.2961854934692,14.0476856231689,NA,NA,NA,15,MYD88,NONE
TRUE,2.89421571019549,-1.18821652730306,Q3UHC0,Q3UHC0,Trinucleotide repeat-containing gene 6C protein,Tnrc6c,NA,175.77,3,10,4,3,11.6835861206055,12.1609859466553,11.7936859130859,11.8638858795166,12.7425861358643,13.2766857147217,13.1719856262207,15,MYD88,NONE
FALSE,0.717066716265809,-0.621858517328899,Q3UHD6,Q3UHD6,Sorting nexin-27,Snx27,NA,60.988,7,11,4,3,16.4231853485107,16.2811851501465,15.4254856109619,15.8807859420776,17.1656856536865,16.8095855712891,15.8982858657837,15,MYD88,NONE
FALSE,0,NA,Q3UHD9,Q3UHD9,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2",Agap2,NA,124.51,2,4,3,0,11.2988862991333,12.9532861709595,10.7815856933594,NA,NA,NA,NA,15,MYD88,NONE
FALSE,0.0206644931229136,0.0153999328613281,Q3UHJ0,Q3UHJ0,AP2-associated protein kinase 1,Aak1,NA,103.35,1,7,3,2,11.775185585022,NA,12.2766857147217,11.7251863479614,11.7935857772827,NA,12.0269861221313,15,MYD88,NONE
TRUE,1.82884698747241,-2.01626682281494,Q3UHK8,Q3UHK8,Trinucleotide repeat-containing gene 6A protein,Tnrc6a,NA,203.15,15,11,4,3,13.8412857055664,15.1219854354858,13.7050857543945,13.351185798645,16.334285736084,16.4494857788086,15.2796859741211,15,MYD88,NONE
TRUE,1.91682107493145,-1.66165852546692,Q3UHX0,Q3UHX0,Nucleolar protein 8,Nol8,NA,128.63,17,12,4,4,15.4342861175537,15.6268854141235,14.3466854095459,14.6731853485107,17.0265865325928,16.90478515625,16.1143856048584,15,MYD88,NONE
TRUE,1.97422671758943,-1.55919202168782,Q3UHX9,Q3UHX9,Putative methyltransferase C9orf114 homolog,D2Wsu81e,NA,42.957,14,11,4,3,17.8872852325439,18.4705848693848,17.1343860626221,17.4103851318359,19.4324855804443,19.5700855255127,18.8519859313965,15,MYD88,NONE
TRUE,2.0861611463986,-1.83098292350769,Q3UIK4,Q3UIK4,N6-adenosine-methyltransferase subunit METTL14,Mettl14,NA,52.122,1,11,4,3,11.6847858428955,10.6738862991333,12.1364860534668,12.1241855621338,13.2062854766846,13.8109855651855,13.440185546875,15,MYD88,NONE
FALSE,0.602051614444432,-0.954499880472818,Q3UIR3,Q3UIR3,E3 ubiquitin-protein ligase DTX3L,Dtx3l,NA,83.043,5,11,4,3,12.647385597229,14.2662858963013,12.1694860458374,13.271185874939,14.9601860046387,14.252685546875,12.9163856506348,15,MYD88,NONE
TRUE,1.83444799000822,-1.68122490247091,Q3UIW5,Q3UIW5,RING finger protein 10,Rnf10,NA,88.344,5,11,4,3,14.9239854812622,15.6018857955933,14.4097852706909,14.7617855072021,16.8707847595215,17.16428565979,15.7816858291626,15,MYD88,NONE
TRUE,1.77435605048801,-0.90405011177063,Q3UJB9,Q3UJB9,Enhancer of mRNA-decapping protein 4,Edc4,NA,152.48,12,11,4,3,16.2013854980469,15.9883861541748,15.8212852478027,15.5978860855103,17.2500858306885,16.7740859985352,16.3946857452393,15,MYD88,NONE
TRUE,2.39144005581119,-0.972825288772583,Q3UJD6,Q3UJD6,Ubiquitin carboxyl-terminal hydrolase 19,Usp19,NA,150.55,5,11,4,3,11.567985534668,11.9915857315063,11.3482856750488,11.808385848999,12.6471862792969,12.8623857498169,12.4460859298706,15,MYD88,NONE
TRUE,2.99190731856118,-1.89297469456991,Q3UJK4,Q3UJK4,GTP-binding protein 2,Gtpbp2,NA,65.754,5,11,4,3,13.7325859069824,14.3935861587524,13.3680858612061,14.0561857223511,15.6626853942871,16.0084857940674,15.6705856323242,15,MYD88,NONE
TRUE,2.98114742124746,-1.04911692937215,Q3UKJ7,Q3UKJ7,"WD40 repeat-containing protein SMU1;WD40 repeat-containing protein SMU1, N-terminally processed",Smu1,NA,57.543,14,12,4,4,17.2367858886719,16.8468856811523,17.1461849212646,16.918285369873,17.8698863983154,18.0686855316162,18.3198852539063,15,MYD88,NONE
